Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
14,2569604,23,2943035,1501083,32,53
86,2581128,90,4624602,3182650,98,64
188,2595120,197,3914556,2472604,203,62
287,2594828,290,4113469,2671517,294,55
388,2597528,391,4034979,2593027,395,70
489,2609596,493,4461072,3019120,497,57
589,2583332,592,3563602,2121650,596,52
689,2585576,691,3650231,2208279,694,60
789,2585824,792,2376511,934559,794,27
890,2585824,893,1657635,215683,896,27
990,2585824,992,1843786,401834,995,35
1091,2586800,1093,2370603,928651,1096,32
1191,2587048,1194,2145479,703527,1197,31
1291,2586852,1294,2248124,806172,1297,34
1392,2586852,1394,2051093,609141,1397,28
1494,2586860,1501,2193700,751748,1509,32
1594,2587020,1601,2078979,637027,1618,31
1695,2586976,1702,2222381,780429,1710,31
1795,2587224,1804,2026144,584192,1810,32
1896,2587224,1905,2157850,715898,1913,29
1995,2585712,1998,2523438,1081486,2001,37
2096,2585516,2099,2309762,867810,2101,31
2196,2585812,2199,1904253,462301,2201,27
2296,2585812,2299,1992938,550986,2301,30
2397,2585864,2399,1806515,364563,2402,26
2497,2585916,2500,1871046,429094,2503,29
2598,2586180,2600,2213742,771790,2604,34
2698,2586516,2700,2385824,943872,2703,37
2798,2586516,2801,2485030,1043078,2803,34
2898,2586516,2901,2826638,1384686,2903,44
2999,2586516,3002,2156381,714429,3004,32
3099,2586520,3102,2059438,617486,3104,29
3200,2586572,3203,2156000,714048,3205,28
3301,2586572,3303,1765484,323532,3306,30
3401,2586508,3404,2179893,737941,3406,31
3502,2586532,3504,2117593,675641,3507,29
3602,2586892,3605,2025579,583627,3607,30
3704,2586548,3713,2298608,856656,3721,34
3805,2586672,3814,2318356,876404,3823,38
3903,2586972,3906,2464021,1022069,3909,32
4004,2587024,4007,2334390,892438,4010,35
4105,2587300,4108,2212625,770673,4110,37
4205,2587300,4208,2085413,643461,4211,32
4305,2584360,4308,2360876,918924,4311,34
4405,2584628,4408,2122000,680048,4411,30
4506,2584876,4509,2090382,648430,4512,29
4607,2583560,4610,1627741,185789,4613,32
4707,2590456,4710,2214180,772228,4716,42
4807,2602156,4809,2959432,1517480,4812,40
4908,2579416,4911,2765839,1323887,4914,44
5009,2579416,5013,2351062,909110,5017,37
5110,2574188,5113,3283588,1841636,5116,48
5210,2572860,5213,3488877,2046925,5216,45
5311,2572860,5314,2328964,887012,5318,33
5411,2572860,5413,2282799,840847,5416,34
5511,2572680,5514,2362845,920893,5516,31
5612,2572764,5614,2185062,743110,5617,33
5713,2585712,5716,2631577,1189625,5719,41
5815,2603960,5823,3099722,1657770,5831,33
5915,2611868,5923,2647092,1205140,5930,46
6016,2608448,,,,,
