Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
81,2687668,85,4293102,2877472,4,44
180,2677964,184,3571860,2156230,88,61
281,2699144,286,4236743,2821113,187,56
381,2693960,384,3282587,1866957,290,56
481,2685948,485,3875180,2459550,387,57
582,2688572,585,3088700,1673070,488,43
682,2689996,684,3409004,1993374,589,51
782,2690244,785,1553584,137954,687,49
883,2690492,886,1708636,293006,788,25
984,2690988,986,2615267,1199637,889,35
1086,2691256,1095,2086149,670519,989,38
1186,2691864,1195,2458613,1042983,1104,32
1288,2692460,1297,2367413,951783,1204,37
1386,2692708,1390,1885037,469407,1306,36
1486,2690800,1489,2491613,1075983,1393,30
1587,2690588,1590,1749155,333525,1492,37
1687,2691044,1689,2129170,713540,1592,25
1787,2691068,1790,1935577,519947,1692,32
1887,2691068,1892,2129170,713540,1796,32
1989,2691316,1997,2253423,837793,1900,28
2090,2691440,2099,2229551,813921,2004,37
2189,2691596,2192,2011329,595699,2106,31
2290,2691316,2292,1590804,175174,2206,32
2391,2691316,2393,1736663,321033,2295,24
2491,2691336,2494,2128480,712850,2396,32
2591,2691388,2594,2151229,735599,2496,33
2691,2692152,2694,2567340,1151710,2597,32
2792,2692368,2795,2371484,955854,2697,38
2892,2692368,2895,2757200,1341570,2797,35
2993,2692616,2996,2292820,877190,2897,38
3094,2692536,3096,2293533,877903,2999,34
3195,2692720,3203,2205397,789767,3099,32
3296,2692720,3305,2185268,769638,3211,32
3395,2692508,3398,2188324,772694,3314,35
3497,2692508,3505,2314123,898493,3401,29
3597,2692508,3604,2064639,649009,3514,35
3697,2692756,3705,2282005,866375,3611,31
3798,2692756,3807,2275335,859705,3714,32
3899,2692756,3917,1846305,430675,3811,32
3999,2693056,4009,2117824,702194,3919,28
4098,2693188,4104,2420206,1004576,4016,29
4200,2692356,4208,2532664,1117034,4111,35
4299,2692848,4301,1957087,541457,4211,37
4400,2692292,4402,2181243,765613,4304,28
4500,2692188,4503,1931884,516254,4405,30
4600,2692772,4602,2305484,889854,4506,29
4700,2709692,4703,2714474,1298844,4605,33
4801,2681456,4804,3099896,1684266,4706,39
4902,2677196,4905,2436015,1020385,4806,48
5003,2673504,5006,2601428,1185798,4909,35
,,,,,,
