datetime,cpu,mem
Wed Oct 26 03:23:13 GMT 2022,7.8,1382965
Wed Oct 26 03:23:15 GMT 2022,6.8,1383454
Wed Oct 26 03:23:16 GMT 2022,6.8,1405071
Wed Oct 26 03:23:18 GMT 2022,6.8,1405962
