datetime,cpu,mem
Thu Oct 27 10:14:20 GMT 2022,5.2,1393690
Thu Oct 27 10:14:22 GMT 2022,5.6,1389300
Thu Oct 27 10:14:23 GMT 2022,5.6,1399617
