Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
20,2668248,27,3124844,1587597,30,53
121,2657968,124,4211881,2674634,127,67
221,2670464,224,3951114,2413867,228,46
322,2689648,326,3873799,2336552,330,65
373,2698020,376,3712618,2175371,378,54
474,2708388,477,4131128,2593881,480,60
575,2708620,580,3718580,2181333,585,71
674,2710644,676,4831980,3294733,679,53
774,2711388,776,3043036,1505789,779,37
875,2710840,877,2705040,1167793,880,40
975,2648972,977,1840897,303650,980,26
1075,2648972,1078,1438655,0,1080,24
1176,2649220,1178,1333180,0,1181,27
1277,2649520,1279,1275148,0,1282,24
1377,2649324,1380,1266771,0,1383,25
1478,2649572,1481,1180224,0,1483,27
1579,2649572,1582,1326506,0,1585,33
1680,2650016,1682,1648518,111271,1685,36
1781,2649820,1783,2136340,599093,1786,35
1882,2650056,1885,1893007,355760,1887,32
1981,2647992,1984,2375717,838470,1986,32
2084,2648232,2092,1948448,411201,2098,28
2184,2648480,2192,2187618,650371,2198,32
2285,2648480,2293,2165020,627773,2298,34
2386,2648480,2393,2413330,876083,2398,34
2487,2648284,2496,2127701,590454,2500,31
2585,2648972,2588,2651118,1113871,2590,37
2686,2648972,2688,2073778,536531,2694,32
2786,2649060,2789,2453793,916546,2791,36
2887,2649096,2889,2622437,1085190,2892,39
2987,2649096,2990,1948448,411201,2992,28
3087,2649096,3090,1948448,411201,3093,31
3188,2649148,3191,2097552,560305,3194,32
3289,2649148,3291,2233120,695873,3294,31
3389,2649148,3391,2226613,689366,3394,31
3489,2649448,3492,2041660,504413,3495,32
3590,2649448,3592,1965317,428070,3595,32
3690,2649252,3693,2334459,797212,3695,32
3791,2649500,3793,1774689,237442,3796,29
3891,2649808,3894,2129170,591923,3896,35
3993,2649808,4003,1965317,428070,4008,32
4093,2649808,4101,2307160,769913,4107,27
4194,2649612,4201,1985768,448521,4208,32
4295,2648044,4307,2152943,615696,4310,28
4394,2648524,4397,2114829,577582,4399,33
4494,2659176,4496,2756907,1219660,4500,43
4594,2646316,4597,3164427,1627180,4600,45
4695,2646316,4698,2011398,474151,4701,34
4795,2642960,4798,2356108,818861,4801,36
4896,2639316,4899,1917531,380284,4903,39
4996,2638440,4999,2948563,1411316,5001,35
5096,2639096,5099,2108619,571372,5104,35
5197,2639096,5200,2277630,740383,5205,32
5297,2639104,5300,2652517,1115270,5303,39
5397,2638908,5400,2294275,757028,5402,34
5497,2639356,5500,1812963,275716,5502,32
5599,2638784,5601,2260011,722764,5604,37
5699,2638784,5701,2099020,561773,5704,30
5800,2639056,5802,2100489,563242,5805,34
5900,2638736,5902,2499371,962124,5905,36
6001,2638736,6003,2086149,548902,6006,32
6101,2638788,6104,2091850,554603,6107,35
6201,2639004,6204,2413036,875789,6206,32
6304,2639004,6313,2152943,615696,6318,32
6404,2638808,6412,2412448,875201,6425,36
6505,2638808,6513,2659376,1122129,6519,37
6604,2638612,6607,2285443,748196,6611,37
6705,2639192,6708,2417268,880021,6711,37
6806,2639416,6808,2182228,644981,6811,34
6906,2639184,6909,1911972,374725,6912,34
7007,2639184,7013,1755627,218380,7018,34
7108,2639404,7115,2368858,831611,7127,35
7209,2637952,7219,2358613,821366,7227,35
7309,2637756,7316,2243510,706263,7327,27
7410,2638028,7417,1670284,133037,7424,21
7511,2638028,7520,1415411,0,7530,29
7612,2638132,7624,1268342,0,7637,22
7712,2638380,7723,1340623,0,7733,26
7813,2638184,7827,1200146,0,7838,27
7914,2638224,7927,1234166,0,7939,24
8015,2638224,8025,1428973,0,8034,30
8114,2638348,8122,2064441,527194,8130,38
8214,2638152,8223,2078979,541732,8228,32
8315,2638116,8323,2258231,720984,8328,35
8415,2638416,8423,2360876,823629,8428,33
8516,2638416,8523,2129170,591923,8529,35
8617,2638964,8627,2159819,622572,8630,34
8716,2638964,8719,2231433,694186,8721,30
8816,2638992,8819,2262377,725130,8822,31
8916,2638916,8919,2367078,829831,8922,31
9017,2637044,9020,2820556,1283309,9023,44
9118,2637276,9120,2749356,1212109,9123,37
9218,2637080,9220,2178392,641145,9223,29
9318,2637080,9322,1808414,271167,9325,34
9419,2637104,9422,1691985,154738,9425,31
9519,2637352,9521,2218767,681520,9524,29
9619,2636568,9622,2149211,611964,9625,31
9721,2636768,9724,1775323,238076,9730,35
9821,2634524,9824,2463547,926300,9826,35
9921,2634544,9924,2268579,731332,9927,33
10022,2634544,10024,2205103,667856,10027,30
10123,2634792,10129,2348799,811552,10135,32
10224,2635032,10233,2117093,579846,10238,32
10326,2636920,10334,2317561,780314,10339,39
10425,2636920,10434,2413536,876289,,
