Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
78,2604572,87,4937268,3686691,2,62
178,2603448,182,5506970,4256393,95,77
279,2608256,284,4918021,3667444,188,71
379,2616324,383,5004737,3754160,288,68
482,2625148,486,4684727,3434150,386,68
582,2644044,585,3602129,2351552,489,58
682,2649252,684,3015150,1764573,587,48
783,2654460,785,2423143,1172566,687,36
883,2661112,885,2545035,1294458,788,37
984,2668600,986,2853349,1602772,888,38
1084,2607264,1087,2494844,1244267,989,44
1184,2607760,1187,2110423,859846,1089,40
1285,2608132,1288,1541952,291375,1190,27
1389,2608384,1405,1783304,532727,1290,34
1488,2606528,1497,3234659,1984082,1421,38
1588,2606528,1596,2043129,792552,1503,44
1688,2606772,1695,2150680,900103,1602,31
1789,2606772,1796,2473334,1222757,1702,33
1890,2607016,1897,2179360,928783,1803,37
1990,2606820,1997,2272572,1021995,1903,32
2091,2606820,2099,2489644,1239067,2003,39
2191,2607068,2198,2392994,1142417,2104,34
2293,2607244,2304,1752338,501761,2203,34
2394,2607228,2404,2453134,1202557,2317,35
2492,2607476,2500,2222381,971804,2413,39
2592,2607492,2594,2346242,1095665,2504,30
2692,2608104,2694,2238690,988113,2596,33
2792,2608352,2795,2542097,1291520,2697,32
2893,2608156,2895,2900896,1650319,2797,37
2994,2608404,2997,1544476,293899,2898,42
3094,2608652,3096,1971580,721003,3000,34
3194,2608456,3196,1676563,425986,3099,31
3295,2608540,3297,1744046,493469,3199,32
3396,2608580,3399,1440129,189552,3300,30
3496,2608828,3499,2292695,1042118,3402,38
3598,2608828,3606,2023115,772538,3502,29
3699,2608828,3707,2300871,1050294,3616,33
3799,2608828,3805,2208041,957464,3713,32
3900,2608828,3907,2143510,892933,3811,31
4000,2608932,4008,2222381,971804,3913,34
4101,2608932,4108,2278273,1027696,4014,34
4202,2607460,4212,2217180,966603,4113,32
4300,2607356,4303,2404103,1153526,4215,37
4400,2607412,4403,2116799,866222,4306,29
4502,2607412,4504,2195964,945387,4405,31
4602,2612080,4604,2570778,1320201,4507,32
4702,2607404,4705,2585325,1334748,4607,41
4802,2607208,4805,1779676,529099,4707,34
4903,2606228,4906,2351443,1100866,4807,28
5004,2601228,5006,2717117,1466540,4908,35
5104,2599468,5106,2646624,1396047,5009,50
5205,2599508,5208,2034819,784242,5109,34
5305,2599212,5308,1973883,723306,5210,29
5406,2599404,5409,2611864,1361287,5310,30
5507,2598816,5515,2377185,1126608,5411,36
5608,2598724,5618,2081242,830665,5522,38
5707,2598532,5710,2308113,1057536,5624,35
5808,2598780,5810,2252608,1002031,5713,33
5908,2598804,5911,2302046,1051469,5813,32
6009,2598608,6012,2280536,1029959,5914,32
6109,2599104,6112,2226613,976036,6014,34
6210,2598908,6213,2065433,814856,6115,31
6310,2598820,6313,2012979,762402,6215,31
6411,2599104,6413,2624407,1373830,6315,32
6511,2597732,6514,2309216,1058639,6416,39
6612,2597980,6615,2086507,835930,6517,32
6712,2598228,6715,2276804,1026227,6617,34
6812,2598528,6816,2285443,1034866,6718,31
6913,2596764,6916,2422469,1171892,6818,35
7013,2596764,7016,2305191,1054614,6918,34
7114,2597012,7116,2050299,799722,7018,30
7214,2596620,7217,2290850,1040273,7119,33
7315,2596800,7317,2174160,923583,7219,33
7415,2596516,7418,1756325,505748,7320,31
7517,2596764,7525,2334165,1083588,7420,28
7617,2596568,7624,2192232,941655,7532,35
7716,2596620,7719,1914067,663490,7634,32
7818,2596620,7826,1985768,735191,7722,28
7919,2596672,7925,2192232,941655,7832,29
8020,2596920,8028,1873708,623131,7932,31
8120,2596724,8128,2000814,750237,8037,32
8220,2596776,8228,2227067,976490,8136,33
8320,2596992,8326,2371484,1120907,8233,37
8421,2597048,8427,2165020,914443,8332,34
8521,2597048,8528,2222381,971804,8433,32
8622,2597172,8629,2093319,842742,8533,34
8722,2597172,8730,2470397,1219820,8634,32
8821,2597172,8824,2355675,1105098,8734,36
8922,2597172,8925,2271103,1020526,8827,32
9023,2597640,9025,2242422,991845,8927,33
9124,2595288,9127,2335634,1085057,9028,33
9224,2595308,9227,2199108,948531,9130,35
9324,2595044,9327,2271897,1021320,9229,36
9426,2594848,9434,2028788,778211,9330,30
9533,2593084,9542,2375216,1124639,9442,35
9626,2593084,9628,2365108,1114531,9545,36
9726,2593384,9729,2088699,838122,9631,28
9827,2593384,9829,2273849,1023272,9732,37
9927,2593384,9930,1904985,654408,9837,33
10027,2593188,10029,2271649,1021072,9933,35
10128,2593240,10130,2791081,1540504,10032,36
10228,2593240,10230,2830370,1579793,10133,41
10329,2595408,10332,2439453,1188876,10233,44
10430,2595652,10432,1913469,662892,10335,37
10530,2595652,10532,2462610,1212033,10436,35
10630,2595880,10633,2085031,834454,10535,36
10731,2596128,10734,2199402,948825,10635,34
10832,2596128,10834,2206572,955995,10736,31
10932,2596372,10935,2063687,813110,10837,34
,,,,,,
