Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
156,2469744,217,1044326,0,276,13
282,2470900,339,709839,0,416,8
442,2472128,493,709839,0,557,18
578,2474052,627,1568647,0,696,37
699,2476956,727,1630671,22613,754,17
758,2477680,766,1927577,319519,769,46
771,2477972,775,2430487,822429,778,71
809,2480984,812,3424780,1816722,815,64
910,2483440,913,2096464,488406,916,30
1009,2483416,1012,1963379,355321,1015,23
1111,2483912,1120,1675583,67525,1129,29
1210,2483136,1218,2228376,620318,1224,31
1311,2482940,1318,1677454,69396,1324,23
1412,2482992,1418,1785005,176947,1425,24
1512,2483292,1519,1648773,40715,1526,24
1613,2483344,1620,1589448,0,1627,25
1713,2483396,1720,1589448,0,1727,25
1814,2483572,1823,1564513,0,1831,26
1914,2483692,1920,1835196,227138,1926,26
2014,2483744,2021,1534052,0,2027,22
2116,2483992,2124,1659571,51513,2132,23
2216,2483992,2223,1539263,0,2230,23
2321,2484240,2335,1158582,0,2344,20
2418,2484292,2428,1412128,0,2438,26
2519,2484096,2529,1290650,0,2540,20
2621,2484340,2631,1484721,0,2640,23
2721,2484616,2730,1369446,0,2738,27
2819,2484616,2826,2229551,621493,2833,34
2920,2484584,2928,1654280,46222,2937,25
3021,2484584,3029,1439838,0,3038,22
3123,2484832,3133,1300499,0,3143,22
3224,2484832,3237,1256055,0,3248,24
3324,2484832,3335,1381560,0,3346,25
3424,2484884,3435,1485385,0,3445,25
3526,2484688,3538,1314975,0,3549,26
3628,2484936,3642,1205006,0,3654,24
3728,2484936,3741,1277669,0,3752,25
3828,2484740,3841,1268342,0,3852,23
3930,2485064,3944,1232397,0,3955,23
4030,2489032,4041,1507341,0,4051,32
4131,2489528,4143,1183140,0,4154,19
4231,2489332,4243,1284664,0,4253,25
4332,2489828,4346,1213106,0,4359,28
4431,2485568,4441,2214703,606645,4448,39
4532,2485568,4541,1579474,0,4549,22
4633,2485568,4644,1402278,0,4658,29
4732,2485620,4740,1719111,111053,4752,24
4833,2486036,4841,1820856,212798,4849,26
4934,2485976,4942,1741985,133927,4950,24
5035,2486028,5046,1366163,0,5056,25
5135,2486472,5145,1465229,0,5153,29
5234,2486768,5241,2573715,965657,5247,42
5337,2489024,5347,2781648,1173590,5349,46
5435,2495088,5439,3749230,2141172,5442,58
5535,2510280,5538,3812880,2204822,5542,77
5637,2509768,5640,5230385,3622327,5644,90
5737,2505292,5741,5313875,3705817,5744,80
5837,2502904,5840,4330647,2722589,5843,57
5938,2494872,5940,2938425,1330367,5943,39
6038,2496544,6040,2699559,1091501,6043,33
6138,2498224,6140,2064639,456581,6143,30
6239,2492804,6241,2222381,614323,6244,33
6339,2496020,6342,2365783,757725,6344,36
6440,2498712,6443,1921237,313179,6447,38
6541,2494400,6543,2494083,886025,6546,32
6640,2494400,6643,1779804,171746,6646,24
6742,2494492,6750,1866892,258834,6758,28
6843,2494792,6852,1649380,41322,6861,24
6943,2495080,6951,1764827,156769,6961,25
7043,2493460,7050,1899727,291669,7056,30
7146,2493460,7154,1450474,0,7162,20
7194,2493460,7200,1885386,277328,7207,29
7296,2493676,7307,1313632,0,7315,21
7397,2493728,7408,1252021,0,7418,26
7498,2493952,7509,1317307,0,7520,25
7597,2497852,7603,1754020,145962,7608,29
7700,2494324,7709,1261588,0,7716,18
7798,2494328,7806,1885386,277328,7812,27
7898,2494644,7903,1777835,169777,7909,25
8000,2494320,8007,1488605,0,8014,21
8100,2494320,8108,1516748,0,8115,22
8200,2494320,8208,1564513,0,8216,27
8301,2494320,8309,1504669,0,8317,24
8402,2494372,8410,1544565,0,8418,26
8504,2494372,8514,1569500,0,8521,22
8603,2494424,8613,1284083,0,8624,20
8704,2494228,8714,1270000,0,8726,24
8806,2494724,8818,1246209,0,8828,26
8907,2494676,8920,1242266,0,8930,26
