Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
15,2568912,24,1849623,574522,31,24
66,2569712,76,1563787,288686,82,26
166,2570552,176,1276276,1175,186,18
267,2571788,280,1140044,0,288,20
367,2572552,378,853241,0,386,15
468,2573748,477,1261936,0,486,22
568,2574236,581,960792,0,588,16
668,2575568,679,1646617,371516,684,41
769,2582056,777,2920045,1644944,782,53
870,2581156,884,2013759,738658,891,34
970,2584576,979,2084805,809704,983,44
1070,2585916,1078,2620456,1345355,1081,30
1170,2586340,1176,1693363,418262,1182,26
1271,2586640,1278,1892557,617456,1282,28
1371,2586748,1378,1856706,581605,1385,25
1474,2585208,1485,1448011,172910,1492,24
1571,2585208,1574,2023881,748780,1577,23
1672,2586176,1674,1264384,0,1677,21
1772,2585392,1775,1320198,45097,1778,22
1873,2585196,1877,1113272,0,1880,21
1974,2585420,1977,1138937,0,1980,24
2074,2585204,2078,1249483,0,2082,24
2181,2585452,2202,1309472,34371,2215,25
2279,2585452,2291,1287626,12525,2301,25
2379,2585736,2390,1204163,0,2401,25
2479,2585540,2492,1271125,0,2503,25
2580,2585588,2590,1334147,59046,2600,24
2681,2585696,2692,1266011,0,2703,25
2781,2585548,2789,1770324,495223,2796,26
2881,2586044,2887,2251061,975960,2891,33
2982,2586168,2990,1399942,124841,2997,20
3082,2586216,3092,1333480,58379,3100,23
3184,2586208,3193,1310349,35248,3201,24
3285,2586012,3295,1398294,123193,3305,25
3387,2586508,3401,1200146,0,3410,26
3487,2586532,3499,1271054,0,3510,23
3586,2590792,3595,1359248,84147,3604,26
3689,2590596,3701,1187186,0,3713,24
3791,2590844,3806,1181340,0,3819,27
3890,2590648,3901,1328965,53864,3912,28
3991,2590820,4002,1293990,18889,4012,25
4092,2590900,4105,1260086,0,4119,28
4191,2589236,4198,1913604,638503,4205,33
4293,2589040,4304,1277517,2416,4314,22
4393,2589288,4405,1305621,30520,4415,25
4495,2589288,4505,1382579,107478,4515,24
4594,2589588,4605,1376013,100912,4614,25
4696,2589392,4706,1284664,9563,4719,23
4796,2589460,4807,1431827,156726,4818,29
4898,2588680,4906,1467942,192841,4915,28
4999,2588752,5010,1244899,0,5022,24
5099,2588900,5108,2681085,1405984,5111,42
5199,2589408,5204,2150680,875579,5209,30
5300,2589656,5307,1326119,51018,5311,18
5401,2590104,5407,1412160,137059,5411,18
5501,2594016,5509,2932220,1657119,5513,51
5602,2602744,5609,3841560,2566459,5612,66
5702,2600000,5709,3923989,2648888,5717,61
5802,2597944,5810,4380144,3105043,5817,52
5903,2600524,5913,2877623,1602522,5920,43
6002,2594644,6009,2100109,825008,6015,23
6103,2594656,6109,1634433,359332,6116,21
6205,2594904,6213,1526882,251781,6220,23
6304,2594904,6312,1648773,373672,6318,21
6405,2594028,6413,1935577,660476,6420,30
6505,2594240,6512,1677454,402353,6518,22
6606,2594736,6614,2000108,725007,6621,31
6706,2595228,6713,1971428,696327,6721,29
6806,2592876,6812,2014448,739347,6818,26
6908,2592928,6915,1526882,251781,6921,25
7008,2592864,7015,1680185,405084,7022,23
7107,2592916,7113,1502284,227183,7120,23
7208,2593164,7215,1680185,405084,7222,24
7309,2592968,7316,1805375,530274,7323,25
7410,2593020,7416,1653830,378729,7423,25
7510,2593100,7516,1587940,312839,7522,21
7610,2593100,7618,1455181,180080,7622,21
7709,2592448,7712,2817499,1542398,7714,50
7810,2600736,7813,2643774,1368673,7817,38
7910,2598944,7914,2569723,1294622,7916,26
8011,2598416,8014,2077510,802409,8017,34
8111,2594948,8114,3385231,2110130,8116,55
8212,2603508,8216,4169008,2893907,8219,70
8313,2606704,8316,3596065,2320964,8320,68
8413,2599196,8415,4232695,2957594,8418,43
8513,2599000,8516,2274954,999853,8518,25
8613,2598852,8616,1448011,172910,8619,20
8714,2599096,8717,1326119,51018,8720,21
8814,2599148,8817,1575209,300108,8820,26
8916,2599136,8924,1550908,275807,8932,23
9016,2598820,9023,1719198,444097,9030,26
9117,2598720,9125,1589448,314347,9132,27
9218,2598844,9225,1732897,457796,9232,23
9317,2597720,9323,2014448,739347,9328,27
9422,2597544,9437,1139520,0,9448,21
9522,2597544,9534,1293988,18887,9546,28
9621,2598328,9629,2258231,983130,9632,35
9722,2598576,9731,1756009,480908,9741,27
9823,2598788,9834,1646136,371035,9843,29
9924,2598840,9937,1214714,0,9947,17
10025,2598872,10039,1194607,0,10054,25
10125,2598964,10138,1321970,46869,10149,25
10226,2599460,10241,1296322,21221,10252,27
10327,2599264,10340,1256684,0,10351,21
10428,2599264,10442,1211591,0,10452,25
10529,2599316,10545,1194607,0,10558,21
10630,2599316,10643,1292077,16976,10656,26
10731,2599780,10745,1207014,0,10756,27
10831,2599780,10842,1376013,100912,10852,21
10931,2599396,10944,1353030,77929,10956,24
11032,2599396,11044,1533868,258767,11054,25
11133,2599168,11145,1376013,100912,11157,25
11233,2599416,11246,1378490,103389,11260,25
11334,2599664,11347,1256055,0,11359,21
11437,2599716,11453,1290166,15065,11465,29
11536,2599716,11549,1307980,32879,11562,27
11637,2599768,11657,1186891,0,11669,23
11738,2599820,11756,1260086,0,11770,30
11839,2599676,11855,1265321,0,11868,21
11940,2599924,11956,1348092,72991,11975,30
12038,2597380,12046,2165020,889919,12051,29
12139,2597260,12147,1365033,89932,12155,18
12240,2597260,12250,1336614,61513,12260,24
12341,2597508,12351,1311835,36734,12363,26
12442,2597756,12453,1352369,77268,12464,25
12543,2597756,12554,1244298,0,12566,24
12644,2597756,12657,1196061,0,12667,20
12745,2594528,12760,1240646,0,12769,26
12844,2594044,12855,1444825,169724,12865,24
12945,2594044,12954,1584292,309191,12964,27
13044,2594456,13051,1806515,531414,13059,21
13144,2594508,13151,1806515,531414,13158,24
13245,2594756,13252,1720474,445373,13259,25
13345,2594756,13352,1863876,588775,13359,25
13447,2594612,13455,1655943,380842,13461,26
13547,2594844,13554,1785005,509904,13561,25
13646,2595092,13652,1792175,517074,13658,22
13747,2595092,13753,1770665,495564,13759,25
13847,2594948,13855,1526882,251781,13861,24
13948,2595444,13955,1957087,681986,13960,27
14049,2595444,14055,1677454,402353,14060,22
14149,2595308,14156,1598583,323482,14161,22
14250,2595556,14257,1759253,484152,14262,23
14350,2595608,14357,1594529,319428,14364,24
14451,2595660,14457,1713304,438203,14461,22
14556,2595908,14571,1124091,0,14583,24
14652,2594248,14659,2018331,743230,14667,31
14754,2594496,14763,1254534,0,14771,21
14855,2594300,14864,1339898,64797,14874,25
14955,2594300,14965,1275578,477,14975,23
15057,2594248,15067,1376013,100912,15076,21
