Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
4,2652416,12,3325814,1832505,18,64
79,2662796,83,5063773,3570464,87,87
179,2662324,184,6099564,4606255,190,75
280,2665848,284,5484078,3990769,287,72
381,2671576,383,4492309,2999000,385,49
485,2680760,487,3399658,1906349,490,48
585,2645756,588,2052949,559640,591,39
685,2645560,688,2662354,1169045,691,39
789,2645660,800,1780310,287001,812,37
889,2645880,898,2571601,1078292,908,31
989,2645684,999,2604598,1111289,1003,33
1087,2645684,1092,2100489,607180,1102,32
1189,2645292,1196,2193700,700391,1202,34
1290,2645312,1297,2315592,822283,1302,37
1390,2645424,1398,2420500,927191,1402,34
1491,2645404,1496,2000108,506799,1501,27
1592,2645404,1600,1971428,478119,1603,28
1691,2645404,1694,2114829,621520,1696,35
1791,2645456,1794,2188958,695649,1797,32
1892,2645944,1894,1993094,499785,1897,30
1992,2645736,1995,2177891,684582,1997,33
2092,2645984,2095,1887814,394505,2097,29
2193,2646232,2195,1991469,498160,2198,29
2294,2646036,2297,1545287,51978,2302,29
2394,2644452,2397,1834431,341122,2399,36
2495,2644460,2497,2030690,537381,2500,35
2595,2644512,2597,2475802,982493,2600,36
2697,2645520,2705,2269634,776325,2712,35
2796,2645520,2804,2940979,1447670,2811,42
2898,2645732,2905,2930751,1437442,2912,43
2999,2645744,3010,2095289,601980,3014,32
3097,2645744,3100,2112535,619226,3103,30
3197,2645780,3200,2262170,768861,3202,34
3298,2645780,3301,2156381,663072,3304,33
3399,2645640,3401,2454000,960691,3404,36
3499,2645804,3502,2332696,839387,3507,30
3600,2645804,3602,1966616,473307,3609,32
3701,2645804,3710,2173824,680515,3726,37
3802,2646052,3810,2303515,810206,3813,35
3901,2646104,3903,2306953,813644,3906,33
4001,2646104,4004,2289675,796366,4006,32
4103,2646352,4106,1763073,269764,4108,25
4202,2646388,4205,2300864,807555,4207,32
4303,2646568,4306,2107659,614350,4309,33
4403,2647176,4406,2410773,917464,4408,36
4504,2646968,4506,2005809,512500,4509,28
4604,2654120,4607,2604365,1111056,4611,43
4704,2660600,4706,2891169,1397860,4709,41
4806,2638500,4814,2976035,1482726,4821,44
4907,2635560,4915,2200871,707562,4922,36
5007,2631560,5016,2879092,1385783,5021,54
5108,2630064,5118,3330547,1837238,5128,0
5209,2629412,5218,2244814,751505,5224,41
5308,2629340,5312,1697681,204372,5316,38
5408,2629332,5412,1299725,0,5416,42
5509,2629260,5513,940459,0,5517,34
5610,2629112,5614,825745,0,5618,37
5710,2629212,5714,897984,0,5718,37
5813,2629368,5816,822982,0,5820,34
5912,2629376,5917,907698,0,5921,42
6013,2629228,6017,832142,0,6021,40
6114,2629236,6118,938839,0,6121,33
6213,2629484,6216,1671715,178406,6219,39
6314,2629732,6317,1687497,194188,6320,40
6414,2629464,6418,1587116,93807,6421,39
6515,2629508,6518,1384653,0,6522,36
6615,2629756,6620,1066075,0,6623,38
6716,2629608,6720,933896,0,6723,36
6816,2629712,6819,1587072,93763,6822,41
6916,2629960,6920,1350525,0,6923,29
7017,2630060,7021,1552807,59498,7024,37
7118,2630156,7122,996124,0,7125,37
7218,2630256,7222,1100127,0,7226,36
7319,2630504,7323,927295,0,7327,38
7420,2630540,7424,911777,0,7427,35
7521,2630436,7525,738552,0,7530,35
7622,2630436,7626,954956,0,7629,35
