Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
3,2709028,7,2941066,1448366,13,62
87,2711372,91,5258748,3766048,96,84
188,2710004,193,5585547,4092847,197,82
288,2711228,290,5554517,4061817,293,61
388,2690160,391,3867510,2374810,395,45
488,2699300,491,2776621,1283921,495,49
591,2711260,595,3400626,1907926,597,60
692,2670304,694,3724816,2232116,697,34
792,2669912,799,2352607,859907,806,34
893,2670220,901,2315592,822892,907,33
994,2670220,1000,2043129,550429,1006,29
1094,2670024,1102,2243891,751191,1107,35
1195,2670128,1202,2522056,1029356,1207,39
1297,2670128,1307,1742491,249791,1318,33
1397,2670160,1406,2779124,1286424,1409,31
1495,2670388,1498,2405572,912872,1500,33
1595,2670456,1598,2333871,841171,1600,33
1696,2670676,1699,2063170,570470,1701,32
1796,2670676,1799,2021391,528691,1801,29
1897,2670972,1899,1973691,480991,1902,28
1997,2670972,1999,2192232,699532,2002,31
2098,2670972,2100,2043129,550429,2103,31
2198,2671024,2201,1717869,225169,2203,27
2298,2671024,2301,2016881,524181,2304,28
2398,2671076,2401,1914067,421367,2404,27
2501,2671384,2509,1963509,470809,2516,35
2601,2671784,2616,2479329,986629,2624,35
2702,2671588,2711,2219737,727037,2718,35
2801,2669628,2803,2285443,792743,2806,38
2903,2669856,2911,3149499,1656799,2918,43
3002,2670072,3005,1704856,212156,3007,32
3102,2670072,3104,2377185,884485,3110,31
3205,2670300,3213,1999104,506404,3222,38
3305,2670104,3314,2454087,961387,3317,35
3405,2670460,3412,2215211,722511,3417,32
3506,2670508,3514,2364314,871614,3518,34
3605,2670228,3608,2277868,785168,3610,35
3705,2670476,3708,2090860,598160,3710,34
3806,2670280,3809,2177891,685191,3812,30
3907,2670340,3909,2014448,521748,3912,31
4007,2670340,4009,2155248,662548,4011,32
4108,2670360,4110,2122000,629300,4113,32
4208,2670360,4210,2210304,717604,4213,31
4309,2670164,4311,1877853,385153,4314,30
4409,2670412,4412,1730638,237938,4414,30
4509,2670588,4512,2024761,532061,4514,33
4611,2670392,4618,1961200,468500,4625,32
4711,2684456,4718,2773303,1280603,4724,41
4812,2692888,4819,2846179,1353479,4825,48
4912,2664912,4919,2349974,857274,4926,32
5016,2662952,5025,2487674,994974,5029,40
5113,2655552,5115,2513417,1020717,5119,47
5213,2654252,5216,3195196,1702496,5219,37
5314,2654056,5316,2131933,639233,5319,27
5414,2654260,5418,2137134,644434,5427,34
5514,2652276,5517,2685793,1193093,5520,34
5616,2652372,5623,2291144,798444,5627,34
5716,2652372,5723,1934108,441408,5727,27
5816,2652652,5822,2258231,765531,5826,30
5918,2652652,5925,1904209,411509,5933,31
6018,2652704,6027,2093319,600619,6035,29
6119,2652704,6127,1964257,471557,6136,37
6219,2652704,6225,3216086,1723386,6231,45
6319,2652952,6326,2502015,1009315,6333,37
6419,2653076,6421,2007278,514578,6424,28
6519,2653096,6525,2027320,534620,6531,29
6621,2653240,6629,2129170,636470,6635,34
6721,2653044,6729,2255587,762887,6736,33
6821,2653044,6828,2206572,713872,6835,26
6922,2653044,6929,2208041,715341,6936,37
7023,2652480,7031,1743582,250882,7037,0
7122,2652916,7129,1819035,326335,7134,35
7223,2652916,7229,1530829,38129,7235,35
7324,2652916,7331,1480639,0,7337,38
7425,2652916,7433,1675166,182466,7438,38
7524,2652832,7527,1673157,180457,7530,36
7625,2652792,7629,978882,0,7632,35
7726,2652644,7730,881015,0,7733,35
7825,2652892,7829,1401123,0,7832,37
7925,2652744,7929,1082085,0,7932,36
8026,2652744,8029,1620671,127971,8032,36
8127,2652696,8131,1344407,0,8136,39
8228,2650772,8231,1808315,315615,8235,37
8327,2650624,8331,1807241,314541,8334,36
8428,2650724,8432,1322737,0,8435,40
8529,2650972,8532,1827410,334710,8536,42
8629,2650900,8632,1600904,108204,8636,37
8730,2651248,8733,1666455,173755,8736,38
8830,2651100,8833,1629535,136835,8836,40
8931,2651052,8934,1503031,10331,8937,38
9031,2651052,9034,1618131,125431,9037,41
9131,2651384,9135,1809389,316689,9138,39
9232,2649808,9236,2031662,538962,9239,49
9333,2649504,9337,1950106,457406,9340,40
9434,2649760,9437,944562,0,9441,37
9533,2649840,9537,1531078,38378,9540,35
9634,2649780,9637,1384430,0,9640,35
9735,2649880,9738,1332296,0,9744,39
9836,2649732,9843,1508270,15570,9859,40
9936,2649900,9943,1573850,81150,9949,34
10037,2650000,10045,1860654,367954,10052,40
10139,2651524,10150,1974301,481601,10156,47
10239,2651992,10247,1908696,415996,10253,39
10339,2651992,10347,1888260,395560,10355,37
10440,2651912,10448,1609700,117000,10455,39
10540,2652344,10548,1732527,239827,10555,34
10640,2652536,10649,1459128,0,10656,38
10741,2652612,10748,1803293,310593,10755,34
10842,2652860,10851,1315727,0,10858,38
10941,2652712,10945,1599308,106608,10949,37
11041,2650544,11045,1430696,0,11048,40
11141,2651024,11145,1711951,219251,11149,37
11242,2650876,11246,985018,0,11250,36
11343,2651124,11346,981480,0,11349,35
11442,2651124,11446,1481061,0,11449,36
11543,2650972,11546,1287412,0,11549,35
11644,2651196,11647,1446568,0,11650,38
11745,2651196,11748,1614082,121382,11751,37
11845,2651444,11848,1617658,124958,11851,37
11945,2651452,11948,1458054,0,11951,31
12046,2651404,12049,1587116,94416,12052,36
12146,2651404,12150,1838537,345837,12153,39
12247,2651472,12250,1416414,0,12253,35
12347,2651820,12351,1443714,0,12354,32
12448,2651944,12451,1481906,0,12454,41
12548,2651956,12551,1407742,0,12554,38
12650,2651956,12658,1652721,160021,12666,40
12751,2651956,12759,1335853,0,12767,41
12851,2652112,12859,1742847,250147,12866,39
12951,2652360,12957,1645551,152851,12963,31
13052,2652460,13060,1616871,124171,13067,39
13153,2652560,13165,1059575,0,13175,34
13254,2652512,13265,1433465,0,13272,39
13355,2652364,13366,1065196,0,13377,38
13455,2652612,13464,1406459,0,13472,36
13555,2652700,13564,1597329,104629,13568,40
13654,2652700,13658,1609700,117000,13661,33
13754,2652700,13758,1689974,197274,13761,37
13855,2652652,13860,1237542,0,13864,39
13956,2651220,13959,1229840,0,13963,41
14057,2651072,14060,1140660,0,14063,33
14157,2651172,14161,1355598,0,14164,37
14257,2649988,14261,1950175,457475,14264,42
14358,2650004,14362,844756,0,14365,29
14458,2650096,14462,1385723,0,14465,38
14558,2650084,14562,1413517,0,14565,37
14659,2650084,14662,1192018,0,14665,37
14759,2649936,14762,1418425,0,14765,37
14860,2650200,14864,1716178,223478,14867,38
14961,2650300,14964,1826317,333617,14968,38
15061,2650252,15065,1624041,131341,15068,39
15161,2650500,15164,1733245,240545,15168,38
15262,2650600,15266,1341628,0,15269,37
15363,2650600,15366,1693711,201011,15369,36
15463,2650640,15467,1529755,37055,15471,35
15564,2650764,15568,1731453,238753,15571,38
15664,2651012,15667,1657743,165043,15670,36
15765,2650864,15768,1601456,108756,15771,37
15865,2651112,15872,1769203,276503,15877,41
15966,2651212,15969,1372980,0,15973,35
16066,2650128,16069,1726656,233956,16073,38
16167,2650376,16171,943252,0,16175,37
16268,2650080,16271,848342,0,16275,42
16367,2650080,16371,1769898,277198,16374,33
16469,2650332,16473,1665987,173287,16477,40
16569,2650476,16573,1219666,0,16576,31
16670,2653204,16674,1028088,0,16677,31
16770,2651092,16774,1465155,0,16778,36
16870,2649424,16873,1860982,368282,16877,40
16970,2649360,16974,1607552,114852,16978,40
17071,2649592,17074,1297330,0,17078,35
17171,2649808,17174,2008541,515841,17177,38
17271,2649808,17275,1508245,15545,17278,36
17372,2650056,17375,1415034,0,17378,32
17472,2650188,17476,1739230,246530,17479,39
17573,2649960,17577,1370939,0,17580,33
17673,2649896,17677,1637510,144810,17680,38
17773,2650096,17777,1725287,232587,17780,39
17874,2649800,17878,1547884,55184,17881,40
17975,2650296,17978,1201789,0,17982,33
18075,2650396,18079,1292838,0,18082,36
18175,2650248,18178,1419179,0,18181,38
18276,2649952,18279,1737688,244988,18282,40
18376,2650456,18380,2023418,530718,18383,42
18476,2650500,18480,1229079,0,18483,29
18577,2650292,18580,1637307,144607,18583,37
18677,2650540,18681,1614255,121555,18685,40
18778,2650492,18782,1409825,0,18785,38
18878,2650492,18881,1959285,466585,18884,35
18978,2650444,18982,1528681,35981,18985,38
19079,2650692,19082,1426579,0,19085,34
19180,2650692,19183,1537393,44693,19186,35
19280,2650980,19284,1547039,54339,19287,33
19381,2650832,19384,1698685,205985,19388,38
19481,2650660,19485,1443332,0,19488,35
19581,2650680,19585,1243959,0,19588,31
19682,2649140,19686,1614082,121382,19689,39
19782,2649228,19786,1768308,275608,19789,39
19883,2649496,19887,976601,0,19891,38
19984,2649496,19987,1284249,0,19991,38
20084,2648624,20089,1324381,0,20092,0
20184,2648724,20188,1769773,277073,20192,50
20285,2648732,20290,1149862,0,20293,40
20386,2648732,20391,1055179,0,20394,45
20485,2648924,20490,1232634,0,20493,44
20586,2648684,20590,1540480,47780,20594,47
20687,2648840,20691,1372135,0,20695,50
20787,2649336,20792,1351758,0,20796,41
20888,2649336,20892,1139673,0,20896,40
20988,2649436,20993,1347606,0,20997,43
21089,2649288,21094,1224737,0,21097,48
21190,2649356,21194,1283309,0,21198,46
21291,2649604,21297,1071221,0,21301,41
21391,2649548,21395,827366,0,21399,47
21491,2649432,21495,1540210,47510,21499,45
21591,2649676,21595,1211124,0,21599,42
21691,2649932,21696,1294571,0,21699,48
21792,2649884,21796,1548369,55669,21800,44
21892,2647960,21897,1451006,0,21900,44
21993,2648140,21998,1379305,0,22002,43
22095,2648388,22101,709171,0,22104,43
22197,2648612,22204,832043,0,22208,51
22296,2649076,22301,648058,0,22305,43
22346,2649448,22351,812138,0,22355,60
22446,2649944,22451,1177777,0,22455,42
22547,2650060,22552,1395614,0,22555,47
22648,2650160,22653,934657,0,22656,40
22749,2650260,22754,1428333,0,22764,50
22850,2648172,,,,,
