Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
78,2623808,7,2761019,1274879,16,60
178,2642240,88,4692778,3206638,94,74
331,2633660,183,5717373,4231233,188,66
381,2635560,335,4985784,3499644,342,76
482,2649032,385,5271706,3785566,389,73
584,2672380,486,4525516,3039376,490,55
683,2689336,592,4790602,3304462,604,89
785,2698000,688,6411170,4925030,698,95
884,2659988,804,6007596,4521456,809,95
986,2672184,888,5069646,3583506,897,95
1086,2688172,1001,5778773,4292633,1006,90
1186,2696716,1090,5409742,3923602,1094,87
1286,2622784,1188,3268935,1782795,1191,46
1386,2631712,1289,3722759,2236619,1292,31
1487,2636864,1389,2119356,633216,1393,30
1587,2645840,1490,1905246,419106,1493,32
1688,2656392,1591,1959469,473329,1594,33
1788,2655660,1691,1724185,238045,1694,34
1889,2662852,1791,1888990,402850,1794,31
1990,2668032,1892,1811200,325060,1895,30
2090,2672876,1996,2059732,573592,2003,33
2191,2678336,2093,2337015,850875,2096,27
2291,2683296,2194,2058557,572417,2197,31
2392,2688788,2295,1978783,492643,2298,34
2493,2694456,2395,1931537,445397,2398,27
2593,2699768,2496,2063170,577030,2499,28
2693,2706856,2596,2221413,735273,2598,29
2793,2690744,2696,2084887,598747,2699,28
2894,2696200,2796,3022320,1536180,2800,38
2994,2699708,2898,3281031,1794891,2904,46
3095,2704940,2997,2279948,793808,3000,32
3195,2709932,3098,2215624,729484,3101,33
3295,2712592,3199,2424438,938298,3202,34
3396,2711808,3298,2434753,948613,3301,35
3496,2701764,3399,2495552,1009412,3403,31
3597,2707272,3500,1597495,111355,3503,29
3697,2694084,3601,2129170,643030,3605,34
3798,2676260,3701,2580712,1094572,3705,33
3899,2682220,3801,2715094,1228954,3805,35
3999,2687700,3902,2541423,1055283,3906,36
4100,2692908,4003,1807930,321790,4006,27
4201,2698364,4103,1921978,435838,4107,34
4302,2704812,4204,1901598,415458,4207,32
4402,2710764,4305,2335948,849808,4308,36
4502,2693076,4406,2084680,598540,4409,28
4604,2704452,4505,2073278,587138,4508,31
4704,2710996,4612,2152649,666509,4615,35
4805,2711296,4706,2471865,985725,4709,36
4906,2689584,4813,2451824,965684,4821,45
5006,2678604,4915,2862402,1376262,4922,43
5107,2680844,5013,2914649,1428509,5021,48
5207,2686300,5117,2460876,974736,5123,39
5307,2676444,5215,2666459,1180319,5222,37
5408,2634336,5315,2548276,1062136,5322,37
5509,2640288,5415,2718276,1232136,5422,36
5609,2644628,5519,2034448,548308,5531,33
5708,2656680,5617,2658288,1172148,5623,43
5810,2672644,5715,3445355,1959215,5722,55
5910,2680140,5820,3512944,2026804,5824,43
6010,2682068,5914,2848355,1362215,5918,42
6110,2682780,6015,3255201,1769061,6024,48
6211,2684020,6114,2415384,929244,6117,40
6312,2686484,6215,3057357,1571217,6219,50
,,6315,2205862,719722,,
