Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
77,2634824,1,3131928,1645660,5,44
177,2627108,81,3675386,2189118,84,56
277,2649136,180,3336128,1849860,183,45
378,2660280,281,4276242,2789974,285,62
478,2676336,381,3615592,2129324,385,57
579,2640624,482,4176829,2690561,486,60
680,2665772,582,4134983,2648715,586,64
781,2676716,689,5168892,3682624,698,87
881,2684532,794,6268125,4781857,805,90
982,2694040,899,6811727,5325459,915,96
1083,2705888,997,5794343,4308075,1007,95
1183,2708760,1094,5231694,3745426,1110,96
1284,2710196,1201,5340913,3854645,1211,90
1384,2626488,1292,2569292,1083024,1299,53
1484,2633732,1391,3978238,2491970,1398,35
1585,2639016,1492,2342630,856362,1499,31
1686,2648888,1591,1901843,415575,1595,28
1787,2658432,1697,1717989,231721,1707,36
1887,2660080,1797,2360044,873776,1808,33
1988,2667300,1896,1754194,267926,1905,31
2088,2672812,1998,1209302,0,2008,34
2187,2677196,2097,2420206,933938,2101,33
2287,2682008,2190,2696902,1210634,2193,35
2388,2687216,2291,2095000,608732,2294,32
2489,2693212,2391,1678075,191807,2394,29
2589,2699196,2492,1841397,355129,2495,34
2690,2704652,2593,2265401,779133,2595,34
2790,2710400,2693,1966227,479959,2696,30
2890,2695636,2793,2294082,807814,2796,35
2992,2700844,2893,3220906,1734638,2896,49
3091,2705856,3009,2195877,709609,3013,32
3191,2711420,3094,2449974,963706,3097,33
3292,2710432,3194,2142248,655980,3197,30
3393,2712556,3295,2430140,943872,3298,36
3494,2712628,3401,2217093,730825,3409,33
3593,2703380,3503,2495846,1009578,3513,34
3693,2708640,3596,3250294,1764026,3599,37
3794,2691688,3696,2150800,664532,3699,32
3894,2673676,3797,2379742,893474,3801,33
3995,2679132,3897,2321000,834732,3900,38
4096,2685084,3999,1601311,115043,4002,28
4196,2690324,4100,2195964,709696,4103,34
4297,2695816,4200,2189294,703026,4203,34
4397,2701272,4301,2503309,1017041,4304,36
4498,2710204,4401,2364815,878547,4404,36
4598,2699440,4501,2648387,1162119,4504,34
4698,2711064,4601,3296252,1809984,4604,50
4799,2693548,4702,2897371,1411103,4705,41
4899,2691504,4802,2784912,1298644,4805,40
5001,2696016,4903,3051882,1565614,4906,44
5101,2701692,5008,2742186,1255918,5016,38
5202,2697212,5112,2663902,1177634,5119,40
5302,2702016,5209,3050326,1564058,5217,32
5404,2706976,5309,2564696,1078428,5316,35
5502,2651344,5414,1951212,464944,5420,29
5604,2656964,5505,1655824,169556,5508,34
5704,2662472,5612,2446449,960181,5619,33
5805,2675100,5712,2036960,550692,5719,25
5906,2675436,5812,2417268,931000,5821,31
6005,2697224,5915,2486206,999938,5921,34
6105,2694960,6008,2917880,1431612,6011,65
6205,2690276,6109,3841794,2355526,6113,52
,,6209,2884778,1398510,,
