Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
34,2617604,38,2159993,911750,42,50
134,2632200,138,3905416,2657173,143,56
235,2626644,239,3091932,1843689,243,48
335,2634728,339,3299690,2051447,344,58
435,2649636,438,4967647,3719404,441,58
536,2659108,539,3995919,2747676,541,58
637,2669228,642,4075378,2827135,646,57
737,2690572,740,4057393,2809150,743,61
839,2700716,844,3677174,2428931,851,57
939,2662688,948,3164659,1916416,953,70
1041,2667076,1045,4423872,3175629,1050,44
1143,2671836,1156,3635336,2387093,1171,0
1244,2678172,1254,3567373,2319130,1264,0
1344,2689404,1355,4036005,2787762,1365,87
1444,2709864,1454,6205325,4957082,1466,88
1545,2709456,1552,5042586,3794343,1560,80
1645,2710440,1653,3641325,2393082,1663,34
1747,2712300,1756,2458493,1210250,1763,28
1796,2623156,1805,2354380,1106137,1813,37
1897,2629340,1905,1653854,405611,1913,39
1997,2635040,2005,2381418,1133175,2013,34
2099,2644408,2109,2039261,791018,2119,30
2199,2654708,2208,2086768,838525,2217,34
2299,2655940,2307,1940420,692177,2316,31
2401,2664620,2413,1370117,121874,2425,32
2504,2669632,2527,1638992,390749,2540,32
2602,2673868,2613,1686177,437934,2623,29
2701,2679728,2708,2301839,1053596,2714,36
2801,2684100,2804,2324645,1076402,2808,32
2901,2689580,2904,2883618,1635375,2907,41
3001,2695268,3005,2484650,1236407,3008,35
3102,2700280,3105,2053675,805432,3109,32
3203,2706232,3206,1993371,745128,3209,30
3303,2694572,3306,2389763,1141520,3309,32
3404,2696592,3408,1790247,542004,3411,30
3504,2701884,3507,1903630,655387,3510,35
3605,2707192,3608,1768981,520738,3611,32
3705,2712516,3710,1928407,680164,3714,31
3806,2711524,3809,1823326,575083,3812,33
3906,2710904,3910,1636235,387992,3914,31
4007,2700140,4009,1937728,689485,4013,33
4108,2705424,4111,1704562,456319,4114,30
4208,2710684,4211,1962789,714546,4214,28
4309,2705700,4314,2310391,1062148,4318,34
4409,2675468,4412,2499871,1251628,4415,40
4510,2686824,4513,2687111,1438868,4517,34
4610,2705680,4613,2861520,1613277,4617,43
4710,2689916,4714,3033015,1784772,4717,44
4811,2695372,4815,2020669,772426,4819,30
4911,2697988,4915,2957963,1709720,4919,44
5012,2692808,5015,2651031,1402788,5018,41
5112,2684152,5115,2504985,1256742,5118,34
5212,2689908,5216,2275041,1026798,5219,32
5313,2695692,5316,1987376,739133,,
