datetime,cpu,mem
Sat Oct 29 00:32:28 GMT 2022,40,1287806
Sat Oct 29 00:32:29 GMT 2022,-1.1,1302430
Sat Oct 29 00:32:31 GMT 2022,-1.1,1393855
Sat Oct 29 00:32:32 GMT 2022,-1.1,1264738
Sat Oct 29 00:32:34 GMT 2022,-1.1,1266226
Sat Oct 29 00:32:36 GMT 2022,1.4,1256514
Sat Oct 29 00:32:39 GMT 2022,1.4,1236803
Sat Oct 29 00:32:41 GMT 2022,1.4,1239516
Sat Oct 29 00:32:43 GMT 2022,50,1238292
Sat Oct 29 00:32:45 GMT 2022,50,1237340
Sat Oct 29 00:32:48 GMT 2022,50,1238724
Sat Oct 29 00:32:50 GMT 2022,48,1236972
Sat Oct 29 00:32:52 GMT 2022,48,1236952
Sat Oct 29 00:32:54 GMT 2022,48,1238903
Sat Oct 29 00:32:56 GMT 2022,47,1237669
Sat Oct 29 00:32:59 GMT 2022,47,1237809
Sat Oct 29 00:33:01 GMT 2022,47,1238385
Sat Oct 29 00:33:03 GMT 2022,47,1236937
Sat Oct 29 00:33:05 GMT 2022,47,1230369
Sat Oct 29 00:33:08 GMT 2022,47,1231725
Sat Oct 29 00:33:10 GMT 2022,0.2,1229393
Sat Oct 29 00:33:12 GMT 2022,0.2,1229417
Sat Oct 29 00:33:14 GMT 2022,0.2,1230721
Sat Oct 29 00:33:16 GMT 2022,15,1229457
Sat Oct 29 00:33:18 GMT 2022,15,1229469
Sat Oct 29 00:33:20 GMT 2022,15,1230609
Sat Oct 29 00:33:22 GMT 2022,14,1229369
Sat Oct 29 00:33:24 GMT 2022,14,1235557
Sat Oct 29 00:33:26 GMT 2022,14,1238345
Sat Oct 29 00:33:28 GMT 2022,28,1267913
Sat Oct 29 00:33:29 GMT 2022,28,1282645
Sat Oct 29 00:33:32 GMT 2022,28,1344201
Sat Oct 29 00:33:34 GMT 2022,1.6,1353021
Sat Oct 29 00:33:37 GMT 2022,1.6,1315277
Sat Oct 29 00:33:39 GMT 2022,1.6,1328821
Sat Oct 29 00:33:40 GMT 2022,0.5,1276001
Sat Oct 29 00:33:43 GMT 2022,0.5,1279589
Sat Oct 29 00:33:45 GMT 2022,0.5,1278245
Sat Oct 29 00:33:48 GMT 2022,1.6,1264261
Sat Oct 29 00:33:49 GMT 2022,1.6,1245577
Sat Oct 29 00:33:52 GMT 2022,1.6,1247097
Sat Oct 29 00:33:54 GMT 2022,0,1246161
Sat Oct 29 00:33:56 GMT 2022,0,1454966
Sat Oct 29 00:33:58 GMT 2022,0,1457694
Sat Oct 29 00:34:00 GMT 2022,16,1455810
Sat Oct 29 00:34:02 GMT 2022,16,1455602
Sat Oct 29 00:34:04 GMT 2022,16,1356470
Sat Oct 29 00:34:05 GMT 2022,15,1355234
Sat Oct 29 00:34:07 GMT 2022,15,1355430
Sat Oct 29 00:34:09 GMT 2022,15,1356614
Sat Oct 29 00:34:11 GMT 2022,15,1355350
Sat Oct 29 00:34:13 GMT 2022,15,1355626
Sat Oct 29 00:34:15 GMT 2022,15,1357118
Sat Oct 29 00:34:17 GMT 2022,14,1356002
Sat Oct 29 00:34:19 GMT 2022,14,1356118
Sat Oct 29 00:34:21 GMT 2022,14,1357718
Sat Oct 29 00:34:23 GMT 2022,14,1357014
Sat Oct 29 00:34:25 GMT 2022,14,1357178
Sat Oct 29 00:34:27 GMT 2022,14,1358710
Sat Oct 29 00:34:29 GMT 2022,0.2,1357702
Sat Oct 29 00:34:31 GMT 2022,0.2,1357746
Sat Oct 29 00:34:33 GMT 2022,0.2,1359342
Sat Oct 29 00:34:35 GMT 2022,0.7,1358266
Sat Oct 29 00:34:37 GMT 2022,0.7,1354326
Sat Oct 29 00:34:39 GMT 2022,0.7,1355626
Sat Oct 29 00:34:40 GMT 2022,0.2,1354306
Sat Oct 29 00:34:42 GMT 2022,0.2,1348862
Sat Oct 29 00:34:44 GMT 2022,0.2,1350026
Sat Oct 29 00:34:46 GMT 2022,0.8,1348854
Sat Oct 29 00:34:48 GMT 2022,0.8,1349030
Sat Oct 29 00:34:50 GMT 2022,0.8,1350326
Sat Oct 29 00:34:52 GMT 2022,14,1349094
Sat Oct 29 00:34:54 GMT 2022,14,1350142
Sat Oct 29 00:34:55 GMT 2022,14,1350698
Sat Oct 29 00:34:57 GMT 2022,15,1349410
Sat Oct 29 00:34:59 GMT 2022,15,1349654
Sat Oct 29 00:35:00 GMT 2022,15,1349586
Sat Oct 29 00:35:02 GMT 2022,15,1351150
Sat Oct 29 00:35:04 GMT 2022,14,1349790
Sat Oct 29 00:35:06 GMT 2022,14,1350022
Sat Oct 29 00:35:08 GMT 2022,14,1351322
Sat Oct 29 00:35:10 GMT 2022,0.2,1350194
Sat Oct 29 00:35:12 GMT 2022,0.2,1350238
Sat Oct 29 00:35:14 GMT 2022,0.2,1351578
Sat Oct 29 00:35:16 GMT 2022,0.8,1350422
Sat Oct 29 00:35:17 GMT 2022,0.8,1350414
Sat Oct 29 00:35:19 GMT 2022,0.8,1351810
Sat Oct 29 00:35:21 GMT 2022,13,1350614
Sat Oct 29 00:35:23 GMT 2022,13,1350686
Sat Oct 29 00:35:25 GMT 2022,13,1352286
Sat Oct 29 00:35:27 GMT 2022,15,1351086
Sat Oct 29 00:35:28 GMT 2022,15,1351090
Sat Oct 29 00:35:30 GMT 2022,15,1352570
Sat Oct 29 00:35:32 GMT 2022,14,1351234
Sat Oct 29 00:35:34 GMT 2022,14,1351334
Sat Oct 29 00:35:36 GMT 2022,14,1352810
Sat Oct 29 00:35:37 GMT 2022,0.2,1351506
Sat Oct 29 00:35:39 GMT 2022,0.2,1351670
Sat Oct 29 00:35:41 GMT 2022,0.2,1352910
Sat Oct 29 00:35:43 GMT 2022,15,1351678
Sat Oct 29 00:35:44 GMT 2022,15,1352066
Sat Oct 29 00:35:46 GMT 2022,15,1353390
Sat Oct 29 00:35:48 GMT 2022,0.7,1352034
Sat Oct 29 00:35:50 GMT 2022,0.7,1352142
Sat Oct 29 00:35:52 GMT 2022,0.7,1353762
Sat Oct 29 00:35:53 GMT 2022,13,1352650
Sat Oct 29 00:35:55 GMT 2022,13,1352802
Sat Oct 29 00:35:57 GMT 2022,13,1354266
Sat Oct 29 00:35:59 GMT 2022,0.2,1355868
Sat Oct 29 00:36:01 GMT 2022,0.2,1358483
Sat Oct 29 00:36:02 GMT 2022,0.2,1358611
Sat Oct 29 00:36:04 GMT 2022,0.2,1360320
Sat Oct 29 00:36:06 GMT 2022,0.8,1359175
Sat Oct 29 00:36:07 GMT 2022,0.8,1359287
Sat Oct 29 00:36:09 GMT 2022,0.8,1359503
Sat Oct 29 00:36:10 GMT 2022,0.8,1360952
Sat Oct 29 00:36:12 GMT 2022,13,1359823
Sat Oct 29 00:36:14 GMT 2022,13,1359927
Sat Oct 29 00:36:16 GMT 2022,13,1361328
Sat Oct 29 00:36:17 GMT 2022,0.2,1360035
Sat Oct 29 00:36:19 GMT 2022,0.2,1360231
