datetime,cpu,mem
Fri Oct 28 19:08:23 GMT 2022,0,1256859
Fri Oct 28 19:08:24 GMT 2022,0,1269531
Fri Oct 28 19:08:26 GMT 2022,0,1346544
Fri Oct 28 19:08:27 GMT 2022,0,1357578
Fri Oct 28 19:08:29 GMT 2022,0,1365242
Fri Oct 28 19:08:31 GMT 2022,0,1337699
Fri Oct 28 19:08:33 GMT 2022,0,1301229
Fri Oct 28 19:08:35 GMT 2022,0,1241808
Fri Oct 28 19:08:37 GMT 2022,51,1241229
Fri Oct 28 19:08:39 GMT 2022,51,1240176
Fri Oct 28 19:08:41 GMT 2022,51,1241808
Fri Oct 28 19:08:43 GMT 2022,48,1240533
Fri Oct 28 19:08:45 GMT 2022,48,1240089
Fri Oct 28 19:08:47 GMT 2022,48,1241599
Fri Oct 28 19:08:50 GMT 2022,46,1240793
Fri Oct 28 19:08:52 GMT 2022,46,1240893
Fri Oct 28 19:08:54 GMT 2022,46,1242407
Fri Oct 28 19:08:56 GMT 2022,45,1240601
Fri Oct 28 19:08:58 GMT 2022,45,1290481
Fri Oct 28 19:09:00 GMT 2022,45,1305288
Fri Oct 28 19:09:02 GMT 2022,48,1298119
Fri Oct 28 19:09:05 GMT 2022,48,1297779
Fri Oct 28 19:09:07 GMT 2022,48,1265985
Fri Oct 28 19:09:09 GMT 2022,34,1270991
Fri Oct 28 19:09:12 GMT 2022,34,1277631
Fri Oct 28 19:09:14 GMT 2022,34,1285113
Fri Oct 28 19:09:16 GMT 2022,34,1250591
Fri Oct 28 19:09:18 GMT 2022,34,1250735
Fri Oct 28 19:09:20 GMT 2022,34,1264009
Fri Oct 28 19:09:22 GMT 2022,0,1271547
Fri Oct 28 19:09:24 GMT 2022,0,1290347
Fri Oct 28 19:09:26 GMT 2022,0,1313257
Fri Oct 28 19:09:29 GMT 2022,0,1312095
Fri Oct 28 19:09:31 GMT 2022,0,1309991
Fri Oct 28 19:09:33 GMT 2022,0,1275389
Fri Oct 28 19:09:35 GMT 2022,0,1266363
Fri Oct 28 19:09:36 GMT 2022,0,1265555
Fri Oct 28 19:09:38 GMT 2022,0,1262645
Fri Oct 28 19:09:40 GMT 2022,15,1252299
Fri Oct 28 19:09:42 GMT 2022,15,1252219
Fri Oct 28 19:09:43 GMT 2022,15,1253653
Fri Oct 28 19:09:45 GMT 2022,14,1251847
Fri Oct 28 19:09:47 GMT 2022,14,1251923
Fri Oct 28 19:09:49 GMT 2022,14,1253721
Fri Oct 28 19:09:51 GMT 2022,15,1252771
Fri Oct 28 19:09:52 GMT 2022,15,1252559
Fri Oct 28 19:09:54 GMT 2022,15,1254301
Fri Oct 28 19:09:56 GMT 2022,14,1252663
Fri Oct 28 19:09:58 GMT 2022,14,1251927
Fri Oct 28 19:09:59 GMT 2022,14,1253565
Fri Oct 28 19:10:01 GMT 2022,14,1252203
Fri Oct 28 19:10:03 GMT 2022,14,1252547
Fri Oct 28 19:10:05 GMT 2022,14,1253721
Fri Oct 28 19:10:07 GMT 2022,15,1252235
Fri Oct 28 19:10:08 GMT 2022,15,1252359
Fri Oct 28 19:10:10 GMT 2022,15,1254429
Fri Oct 28 19:10:12 GMT 2022,15,1253195
Fri Oct 28 19:10:13 GMT 2022,15,1251323
Fri Oct 28 19:10:15 GMT 2022,15,1252909
Fri Oct 28 19:10:17 GMT 2022,14,1251287
Fri Oct 28 19:10:19 GMT 2022,14,1246871
Fri Oct 28 19:10:20 GMT 2022,14,1248517
Fri Oct 28 19:10:22 GMT 2022,14,1247011
Fri Oct 28 19:10:24 GMT 2022,14,1247139
Fri Oct 28 19:10:26 GMT 2022,14,1248617
Fri Oct 28 19:10:28 GMT 2022,14,1247163
Fri Oct 28 19:10:29 GMT 2022,14,1247447
Fri Oct 28 19:10:31 GMT 2022,14,1248941
Fri Oct 28 19:10:33 GMT 2022,15,1247539
Fri Oct 28 19:10:34 GMT 2022,15,1247615
Fri Oct 28 19:10:36 GMT 2022,15,1247751
Fri Oct 28 19:10:38 GMT 2022,15,1249277
Fri Oct 28 19:10:40 GMT 2022,14,1246803
Fri Oct 28 19:10:41 GMT 2022,14,1246851
Fri Oct 28 19:10:43 GMT 2022,14,1248405
Fri Oct 28 19:10:45 GMT 2022,14,1246763
Fri Oct 28 19:10:46 GMT 2022,14,1246755
Fri Oct 28 19:10:48 GMT 2022,14,1246967
