datetime,cpu,mem
Sat Oct 29 00:56:24 GMT 2022,31,1304532
Sat Oct 29 00:56:25 GMT 2022,0.5,1214593
Sat Oct 29 00:56:27 GMT 2022,0.5,1341874
Sat Oct 29 00:56:28 GMT 2022,0.5,1287046
Sat Oct 29 00:56:30 GMT 2022,0.5,1288158
Sat Oct 29 00:56:32 GMT 2022,0.9,1278574
Sat Oct 29 00:56:34 GMT 2022,0.9,1278904
Sat Oct 29 00:56:36 GMT 2022,0.9,1261148
Sat Oct 29 00:56:39 GMT 2022,49,1259949
Sat Oct 29 00:56:41 GMT 2022,49,1259021
Sat Oct 29 00:56:43 GMT 2022,49,1260402
Sat Oct 29 00:56:45 GMT 2022,46,1258669
Sat Oct 29 00:56:47 GMT 2022,46,1258689
Sat Oct 29 00:56:50 GMT 2022,46,1260358
Sat Oct 29 00:56:52 GMT 2022,46,1259057
Sat Oct 29 00:56:54 GMT 2022,46,1259241
Sat Oct 29 00:56:56 GMT 2022,46,1259542
Sat Oct 29 00:56:59 GMT 2022,44,1258589
Sat Oct 29 00:57:01 GMT 2022,44,1252027
Sat Oct 29 00:57:03 GMT 2022,44,1253338
Sat Oct 29 00:57:06 GMT 2022,25,1251673
Sat Oct 29 00:57:08 GMT 2022,25,1252249
Sat Oct 29 00:57:09 GMT 2022,25,1303762
Sat Oct 29 00:57:11 GMT 2022,0,1315037
Sat Oct 29 00:57:13 GMT 2022,0,1315025
Sat Oct 29 00:57:16 GMT 2022,0,1317090
Sat Oct 29 00:57:18 GMT 2022,36,1283737
Sat Oct 29 00:57:20 GMT 2022,36,1294093
Sat Oct 29 00:57:22 GMT 2022,36,1316766
Sat Oct 29 00:57:24 GMT 2022,1.1,1342489
Sat Oct 29 00:57:26 GMT 2022,1.1,1328661
Sat Oct 29 00:57:29 GMT 2022,1.1,1330230
Sat Oct 29 00:57:31 GMT 2022,32,1316621
Sat Oct 29 00:57:34 GMT 2022,32,1291373
Sat Oct 29 00:57:36 GMT 2022,32,1284566
Sat Oct 29 00:57:38 GMT 2022,0,1279749
Sat Oct 29 00:57:40 GMT 2022,0,1269517
Sat Oct 29 00:57:41 GMT 2022,0,1271050
Sat Oct 29 00:57:43 GMT 2022,15,1269785
Sat Oct 29 00:57:45 GMT 2022,15,1267695
Sat Oct 29 00:57:47 GMT 2022,15,1271126
Sat Oct 29 00:57:49 GMT 2022,15,1269581
Sat Oct 29 00:57:51 GMT 2022,15,1269733
Sat Oct 29 00:57:53 GMT 2022,15,1271014
Sat Oct 29 00:57:55 GMT 2022,14,1269817
Sat Oct 29 00:57:57 GMT 2022,14,1269133
Sat Oct 29 00:57:59 GMT 2022,14,1270638
Sat Oct 29 00:58:01 GMT 2022,15,1269465
Sat Oct 29 00:58:03 GMT 2022,15,1269629
Sat Oct 29 00:58:04 GMT 2022,15,1271322
Sat Oct 29 00:58:06 GMT 2022,15,1269929
Sat Oct 29 00:58:08 GMT 2022,15,1270177
Sat Oct 29 00:58:10 GMT 2022,15,1271566
Sat Oct 29 00:58:12 GMT 2022,14,1270437
Sat Oct 29 00:58:14 GMT 2022,14,1270553
Sat Oct 29 00:58:16 GMT 2022,14,1272042
Sat Oct 29 00:58:18 GMT 2022,14,1270921
Sat Oct 29 00:58:20 GMT 2022,14,1271081
Sat Oct 29 00:58:22 GMT 2022,14,1272726
Sat Oct 29 00:58:24 GMT 2022,15,1271921
Sat Oct 29 00:58:25 GMT 2022,15,1272117
Sat Oct 29 00:58:27 GMT 2022,15,1273662
Sat Oct 29 00:58:29 GMT 2022,13,1272889
Sat Oct 29 00:58:31 GMT 2022,13,1268313
Sat Oct 29 00:58:33 GMT 2022,13,1269718
Sat Oct 29 00:58:35 GMT 2022,15,1268501
Sat Oct 29 00:58:37 GMT 2022,15,1263725
Sat Oct 29 00:58:38 GMT 2022,15,1265174
Sat Oct 29 00:58:40 GMT 2022,14,1263257
Sat Oct 29 00:58:42 GMT 2022,14,1263345
Sat Oct 29 00:58:44 GMT 2022,14,1264906
Sat Oct 29 00:58:46 GMT 2022,14,1263689
Sat Oct 29 00:58:47 GMT 2022,14,1263665
Sat Oct 29 00:58:49 GMT 2022,14,1265050
Sat Oct 29 00:58:51 GMT 2022,15,1263573
Sat Oct 29 00:58:53 GMT 2022,15,1263597
Sat Oct 29 00:58:55 GMT 2022,15,1264930
Sat Oct 29 00:58:56 GMT 2022,14,1263773
Sat Oct 29 00:58:58 GMT 2022,14,1263773
Sat Oct 29 00:59:00 GMT 2022,14,1265270
Sat Oct 29 00:59:02 GMT 2022,14,1264001
Sat Oct 29 00:59:03 GMT 2022,14,1264013
Sat Oct 29 00:59:05 GMT 2022,14,1265598
Sat Oct 29 00:59:07 GMT 2022,0.1,1264389
Sat Oct 29 00:59:09 GMT 2022,0.1,1264293
