datetime,cpu,mem
Fri Oct 28 19:57:16 GMT 2022,38,1268533
Fri Oct 28 19:57:18 GMT 2022,0,1189263
Fri Oct 28 19:57:19 GMT 2022,0,1278134
Fri Oct 28 19:57:20 GMT 2022,0,1266988
Fri Oct 28 19:57:22 GMT 2022,0,1266808
Fri Oct 28 19:57:24 GMT 2022,0,1256606
Fri Oct 28 19:57:26 GMT 2022,0,1256655
Fri Oct 28 19:57:28 GMT 2022,0,1238474
Fri Oct 28 19:57:30 GMT 2022,50,1237385
Fri Oct 28 19:57:32 GMT 2022,50,1236393
Fri Oct 28 19:57:34 GMT 2022,50,1237971
Fri Oct 28 19:57:36 GMT 2022,46,1236665
Fri Oct 28 19:57:38 GMT 2022,46,1236233
Fri Oct 28 19:57:41 GMT 2022,46,1237727
Fri Oct 28 19:57:43 GMT 2022,46,1236677
Fri Oct 28 19:57:45 GMT 2022,46,1236781
Fri Oct 28 19:57:47 GMT 2022,46,1238243
Fri Oct 28 19:57:49 GMT 2022,45,1236393
Fri Oct 28 19:57:51 GMT 2022,45,1236145
Fri Oct 28 19:57:53 GMT 2022,45,1230831
Fri Oct 28 19:57:55 GMT 2022,31,1229373
Fri Oct 28 19:57:58 GMT 2022,31,1229049
Fri Oct 28 19:58:00 GMT 2022,31,1230603
Fri Oct 28 19:58:01 GMT 2022,0,1229033
Fri Oct 28 19:58:03 GMT 2022,0,1229325
Fri Oct 28 19:58:05 GMT 2022,0,1230799
Fri Oct 28 19:58:07 GMT 2022,14,1229485
Fri Oct 28 19:58:08 GMT 2022,14,1232097
Fri Oct 28 19:58:10 GMT 2022,14,1281953
Fri Oct 28 19:58:11 GMT 2022,14,1294079
Fri Oct 28 19:58:13 GMT 2022,0,1302273
Fri Oct 28 19:58:15 GMT 2022,0,1316117
Fri Oct 28 19:58:17 GMT 2022,0,1299851
Fri Oct 28 19:58:19 GMT 2022,56,1326077
Fri Oct 28 19:58:21 GMT 2022,56,1332817
Fri Oct 28 19:58:24 GMT 2022,56,1304855
Fri Oct 28 19:58:26 GMT 2022,35,1266741
Fri Oct 28 19:58:28 GMT 2022,35,1257537
Fri Oct 28 19:58:30 GMT 2022,35,1255075
Fri Oct 28 19:58:33 GMT 2022,19,1244249
Fri Oct 28 19:58:35 GMT 2022,19,1244181
Fri Oct 28 19:58:36 GMT 2022,19,1245667
Fri Oct 28 19:58:38 GMT 2022,0,1243941
Fri Oct 28 19:58:40 GMT 2022,0,1244001
Fri Oct 28 19:58:42 GMT 2022,0,1245531
Fri Oct 28 19:58:43 GMT 2022,15,1244701
Fri Oct 28 19:58:45 GMT 2022,15,1244693
Fri Oct 28 19:58:47 GMT 2022,15,1246167
Fri Oct 28 19:58:49 GMT 2022,16,1244141
Fri Oct 28 19:58:50 GMT 2022,16,1244561
Fri Oct 28 19:58:52 GMT 2022,16,1246211
Fri Oct 28 19:58:54 GMT 2022,14,1244981
Fri Oct 28 19:58:56 GMT 2022,14,1245021
Fri Oct 28 19:58:57 GMT 2022,14,1246367
Fri Oct 28 19:58:59 GMT 2022,14,1245073
Fri Oct 28 19:59:01 GMT 2022,14,1245257
Fri Oct 28 19:59:03 GMT 2022,14,1246703
Fri Oct 28 19:59:04 GMT 2022,14,1245453
Fri Oct 28 19:59:06 GMT 2022,14,1245449
Fri Oct 28 19:59:08 GMT 2022,14,1246967
Fri Oct 28 19:59:10 GMT 2022,14,1245733
Fri Oct 28 19:59:11 GMT 2022,14,1246125
Fri Oct 28 19:59:13 GMT 2022,14,1247783
Fri Oct 28 19:59:15 GMT 2022,15,1246473
Fri Oct 28 19:59:16 GMT 2022,15,1246593
Fri Oct 28 19:59:18 GMT 2022,15,1248199
Fri Oct 28 19:59:20 GMT 2022,15,1246845
Fri Oct 28 19:59:22 GMT 2022,15,1246997
Fri Oct 28 19:59:23 GMT 2022,15,1248615
Fri Oct 28 19:59:25 GMT 2022,14,1247377
Fri Oct 28 19:59:27 GMT 2022,14,1247577
Fri Oct 28 19:59:29 GMT 2022,14,1244883
Fri Oct 28 19:59:30 GMT 2022,14,1243549
Fri Oct 28 19:59:32 GMT 2022,14,1243085
Fri Oct 28 19:59:34 GMT 2022,14,1239771
Fri Oct 28 19:59:36 GMT 2022,14,1238441
Fri Oct 28 19:59:37 GMT 2022,14,1238493
Fri Oct 28 19:59:39 GMT 2022,14,1239999
Fri Oct 28 19:59:41 GMT 2022,14,1238657
Fri Oct 28 19:59:43 GMT 2022,14,1238377
Fri Oct 28 19:59:44 GMT 2022,14,1239919
Fri Oct 28 19:59:46 GMT 2022,16,1238441
Fri Oct 28 19:59:48 GMT 2022,16,1238681
Fri Oct 28 19:59:50 GMT 2022,16,1240319
Fri Oct 28 19:59:51 GMT 2022,14,1238825
Fri Oct 28 19:59:53 GMT 2022,14,1238829
Fri Oct 28 19:59:55 GMT 2022,14,1240267
Fri Oct 28 19:59:56 GMT 2022,14,1238853
Fri Oct 28 19:59:58 GMT 2022,14,1238981
