datetime,cpu,mem
Fri Oct 28 18:47:36 GMT 2022,14,1241347
Fri Oct 28 18:47:37 GMT 2022,0,1244140
Fri Oct 28 18:47:38 GMT 2022,0,1249526
Fri Oct 28 18:47:40 GMT 2022,0,1236222
Fri Oct 28 18:47:41 GMT 2022,0,1237951
Fri Oct 28 18:47:43 GMT 2022,0,1225212
Fri Oct 28 18:47:45 GMT 2022,0,1225378
Fri Oct 28 18:47:47 GMT 2022,0,1241032
Fri Oct 28 18:47:49 GMT 2022,0,1240284
Fri Oct 28 18:47:51 GMT 2022,0,1240526
Fri Oct 28 18:47:53 GMT 2022,0,1241108
Fri Oct 28 18:47:55 GMT 2022,49,1239753
Fri Oct 28 18:47:57 GMT 2022,49,1239389
Fri Oct 28 18:47:59 GMT 2022,49,1240859
Fri Oct 28 18:48:01 GMT 2022,47,1239697
Fri Oct 28 18:48:03 GMT 2022,47,1239765
Fri Oct 28 18:48:05 GMT 2022,47,1241279
Fri Oct 28 18:48:08 GMT 2022,47,1240029
Fri Oct 28 18:48:10 GMT 2022,47,1239113
Fri Oct 28 18:48:12 GMT 2022,47,1240573
Fri Oct 28 18:48:14 GMT 2022,38,1233746
Fri Oct 28 18:48:16 GMT 2022,38,1233790
Fri Oct 28 18:48:18 GMT 2022,38,1234920
Fri Oct 28 18:48:20 GMT 2022,0,1233994
Fri Oct 28 18:48:22 GMT 2022,0,1275970
Fri Oct 28 18:48:23 GMT 2022,0,1298772
Fri Oct 28 18:48:25 GMT 2022,0,1297438
Fri Oct 28 18:48:28 GMT 2022,0,1297502
Fri Oct 28 18:48:30 GMT 2022,0,1265036
Fri Oct 28 18:48:32 GMT 2022,0,1273026
Fri Oct 28 18:48:33 GMT 2022,0,1288522
Fri Oct 28 18:48:35 GMT 2022,0,1322388
Fri Oct 28 18:48:38 GMT 2022,0,1294410
Fri Oct 28 18:48:40 GMT 2022,0,1311294
Fri Oct 28 18:48:42 GMT 2022,0,1312656
Fri Oct 28 18:48:44 GMT 2022,25,1273794
Fri Oct 28 18:48:47 GMT 2022,25,1273814
Fri Oct 28 18:48:48 GMT 2022,25,1266136
Fri Oct 28 18:48:50 GMT 2022,0,1261226
Fri Oct 28 18:48:52 GMT 2022,0,1251954
Fri Oct 28 18:48:54 GMT 2022,0,1252968
Fri Oct 28 18:48:56 GMT 2022,15,1251630
Fri Oct 28 18:48:57 GMT 2022,15,1251694
Fri Oct 28 18:48:59 GMT 2022,15,1253208
Fri Oct 28 18:49:01 GMT 2022,15,1251838
Fri Oct 28 18:49:03 GMT 2022,15,1252346
Fri Oct 28 18:49:04 GMT 2022,15,1253816
Fri Oct 28 18:49:06 GMT 2022,15,1252574
Fri Oct 28 18:49:08 GMT 2022,15,1252446
Fri Oct 28 18:49:10 GMT 2022,15,1253420
Fri Oct 28 18:49:11 GMT 2022,15,1252234
Fri Oct 28 18:49:13 GMT 2022,15,1252298
Fri Oct 28 18:49:15 GMT 2022,15,1253756
Fri Oct 28 18:49:17 GMT 2022,14,1252238
Fri Oct 28 18:49:19 GMT 2022,14,1252378
Fri Oct 28 18:49:20 GMT 2022,14,1253824
Fri Oct 28 18:49:22 GMT 2022,14,1252578
Fri Oct 28 18:49:24 GMT 2022,14,1252578
Fri Oct 28 18:49:26 GMT 2022,14,1254292
Fri Oct 28 18:49:28 GMT 2022,14,1253050
Fri Oct 28 18:49:29 GMT 2022,14,1253334
Fri Oct 28 18:49:31 GMT 2022,14,1252728
Fri Oct 28 18:49:33 GMT 2022,16,1251366
Fri Oct 28 18:49:35 GMT 2022,16,1251394
Fri Oct 28 18:49:36 GMT 2022,16,1248256
Fri Oct 28 18:49:38 GMT 2022,0,1246950
Fri Oct 28 18:49:39 GMT 2022,0,1247114
Fri Oct 28 18:49:41 GMT 2022,0,1248576
Fri Oct 28 18:49:43 GMT 2022,0,1247138
Fri Oct 28 18:49:45 GMT 2022,0,1247302
Fri Oct 28 18:49:47 GMT 2022,0,1248784
Fri Oct 28 18:49:48 GMT 2022,14,1247502
Fri Oct 28 18:49:50 GMT 2022,14,1247906
Fri Oct 28 18:49:51 GMT 2022,14,1246494
Fri Oct 28 18:49:53 GMT 2022,14,1248076
Fri Oct 28 18:49:55 GMT 2022,14,1246922
Fri Oct 28 18:49:57 GMT 2022,14,1246878
Fri Oct 28 18:49:59 GMT 2022,14,1248348
