datetime,cpu,mem
Wed Oct 26 17:40:27 GMT 2022,37,1313065
Wed Oct 26 17:40:28 GMT 2022,5.4,1312959
Wed Oct 26 17:40:30 GMT 2022,5.4,1335437
Wed Oct 26 17:40:31 GMT 2022,5.4,1335628
Wed Oct 26 17:40:32 GMT 2022,5.4,1341497
Wed Oct 26 17:40:34 GMT 2022,39,1339901
Wed Oct 26 17:40:35 GMT 2022,39,1338065
Wed Oct 26 17:40:37 GMT 2022,39,1337904
Wed Oct 26 17:40:38 GMT 2022,39,1337104
Wed Oct 26 17:40:40 GMT 2022,37,1318602
Wed Oct 26 17:40:41 GMT 2022,37,1318860
Wed Oct 26 17:40:42 GMT 2022,37,1318956
Wed Oct 26 17:40:44 GMT 2022,37,1317425
Wed Oct 26 17:40:45 GMT 2022,29,1315840
Wed Oct 26 17:40:47 GMT 2022,29,1315928
Wed Oct 26 17:40:48 GMT 2022,29,1316040
Wed Oct 26 17:40:50 GMT 2022,29,1317613
Wed Oct 26 17:40:51 GMT 2022,29,1316128
Wed Oct 26 17:40:53 GMT 2022,29,1316329
Wed Oct 26 17:40:55 GMT 2022,29,1316275
Wed Oct 26 17:40:56 GMT 2022,29,1317844
Wed Oct 26 17:40:58 GMT 2022,30,1316351
Wed Oct 26 17:40:59 GMT 2022,30,1316868
Wed Oct 26 17:41:01 GMT 2022,30,1316716
Wed Oct 26 17:41:02 GMT 2022,30,1318281
Wed Oct 26 17:41:04 GMT 2022,30,1316864
Wed Oct 26 17:41:05 GMT 2022,30,1316976
Wed Oct 26 17:41:07 GMT 2022,30,1317064
Wed Oct 26 17:41:08 GMT 2022,30,1318661
Wed Oct 26 17:41:10 GMT 2022,29,1317357
Wed Oct 26 17:41:11 GMT 2022,29,1318962
