datetime,cpu,mem
Wed Oct 26 18:21:51 GMT 2022,2.2,1342537
Wed Oct 26 18:21:52 GMT 2022,27,1340954
Wed Oct 26 18:21:53 GMT 2022,27,1359303
Wed Oct 26 18:21:54 GMT 2022,27,1359920
Wed Oct 26 18:21:55 GMT 2022,27,1361796
Wed Oct 26 18:21:57 GMT 2022,27,1367563
Wed Oct 26 18:21:58 GMT 2022,40,1356711
Wed Oct 26 18:22:00 GMT 2022,40,1358129
Wed Oct 26 18:22:01 GMT 2022,40,1356902
Wed Oct 26 18:22:03 GMT 2022,40,1341047
Wed Oct 26 18:22:04 GMT 2022,33,1340000
Wed Oct 26 18:22:05 GMT 2022,33,1339972
Wed Oct 26 18:22:07 GMT 2022,33,1339960
Wed Oct 26 18:22:08 GMT 2022,33,1341508
Wed Oct 26 18:22:10 GMT 2022,29,1340116
Wed Oct 26 18:22:11 GMT 2022,29,1340208
Wed Oct 26 18:22:12 GMT 2022,29,1340252
Wed Oct 26 18:22:14 GMT 2022,29,1341836
Wed Oct 26 18:22:15 GMT 2022,29,1340263
Wed Oct 26 18:22:17 GMT 2022,29,1340376
Wed Oct 26 18:22:18 GMT 2022,29,1340124
Wed Oct 26 18:22:20 GMT 2022,29,1341708
Wed Oct 26 18:22:21 GMT 2022,30,1340460
Wed Oct 26 18:22:23 GMT 2022,30,1340492
Wed Oct 26 18:22:24 GMT 2022,30,1340620
Wed Oct 26 18:22:26 GMT 2022,30,1342132
Wed Oct 26 18:22:27 GMT 2022,-25.1,1340800
Wed Oct 26 18:22:29 GMT 2022,-25.1,1340704
Wed Oct 26 18:22:31 GMT 2022,-25.1,1340784
Wed Oct 26 18:22:32 GMT 2022,-25.1,1342404
Wed Oct 26 18:22:33 GMT 2022,33,1340928
Wed Oct 26 18:22:35 GMT 2022,33,1340956
Wed Oct 26 18:22:36 GMT 2022,33,1341035
