datetime,cpu,mem
Wed Oct 26 17:51:46 GMT 2022,3.4,1314912
Wed Oct 26 17:51:48 GMT 2022,26,1316277
Wed Oct 26 17:51:49 GMT 2022,26,1353100
Wed Oct 26 17:51:50 GMT 2022,26,1353174
Wed Oct 26 17:51:51 GMT 2022,26,1360128
Wed Oct 26 17:51:53 GMT 2022,36,1357341
Wed Oct 26 17:51:54 GMT 2022,36,1357380
Wed Oct 26 17:51:56 GMT 2022,36,1356317
Wed Oct 26 17:51:57 GMT 2022,36,1358986
Wed Oct 26 17:51:59 GMT 2022,35,1336689
Wed Oct 26 17:52:00 GMT 2022,35,1337064
Wed Oct 26 17:52:01 GMT 2022,35,1337168
Wed Oct 26 17:52:03 GMT 2022,35,1338749
Wed Oct 26 17:52:04 GMT 2022,30,1337356
Wed Oct 26 17:52:06 GMT 2022,30,1337412
Wed Oct 26 17:52:07 GMT 2022,30,1337520
Wed Oct 26 17:52:09 GMT 2022,30,1339113
Wed Oct 26 17:52:10 GMT 2022,29,1337644
Wed Oct 26 17:52:12 GMT 2022,29,1338337
Wed Oct 26 17:52:13 GMT 2022,29,1338134
Wed Oct 26 17:52:15 GMT 2022,29,1339719
Wed Oct 26 17:52:16 GMT 2022,30,1338266
Wed Oct 26 17:52:18 GMT 2022,30,1338332
Wed Oct 26 17:52:19 GMT 2022,30,1338379
Wed Oct 26 17:52:21 GMT 2022,30,1340080
Wed Oct 26 17:52:23 GMT 2022,29,1338643
Wed Oct 26 17:52:24 GMT 2022,29,1338703
Wed Oct 26 17:52:26 GMT 2022,29,1338775
Wed Oct 26 17:52:27 GMT 2022,29,1340377
Wed Oct 26 17:52:29 GMT 2022,29,1339112
Wed Oct 26 17:52:30 GMT 2022,29,1340006
