datetime,cpu,mem
Wed Oct 26 19:44:26 GMT 2022,0,1365087
Wed Oct 26 19:44:27 GMT 2022,0,1363846
Wed Oct 26 19:44:28 GMT 2022,0,1368874
Wed Oct 26 19:44:30 GMT 2022,0,1369044
Wed Oct 26 19:44:31 GMT 2022,0,1372953
Wed Oct 26 19:44:33 GMT 2022,36,1379003
Wed Oct 26 19:44:34 GMT 2022,36,1374003
Wed Oct 26 19:44:36 GMT 2022,36,1372209
Wed Oct 26 19:44:37 GMT 2022,36,1392903
Wed Oct 26 19:44:39 GMT 2022,37,1392035
Wed Oct 26 19:44:40 GMT 2022,37,1392031
Wed Oct 26 19:44:42 GMT 2022,37,1392213
Wed Oct 26 19:44:43 GMT 2022,37,1393868
Wed Oct 26 19:44:45 GMT 2022,0,1392460
Wed Oct 26 19:44:47 GMT 2022,0,1392616
Wed Oct 26 19:44:48 GMT 2022,0,1392688
Wed Oct 26 19:44:50 GMT 2022,0,1394221
Wed Oct 26 19:44:51 GMT 2022,28,1392713
Wed Oct 26 19:44:53 GMT 2022,28,1392799
Wed Oct 26 19:44:55 GMT 2022,28,1394304
Wed Oct 26 19:44:57 GMT 2022,33,1392867
Wed Oct 26 19:44:58 GMT 2022,33,1392959
Wed Oct 26 19:45:00 GMT 2022,33,1394524
Wed Oct 26 19:45:02 GMT 2022,32,1393311
Wed Oct 26 19:45:03 GMT 2022,32,1393352
Wed Oct 26 19:45:05 GMT 2022,32,1394885
Wed Oct 26 19:45:07 GMT 2022,32,1393524
Wed Oct 26 19:45:09 GMT 2022,32,1393552
Wed Oct 26 19:45:11 GMT 2022,32,1395073
Wed Oct 26 19:45:12 GMT 2022,32,1393644
Wed Oct 26 19:45:14 GMT 2022,32,1393824
Wed Oct 26 19:45:16 GMT 2022,32,1395414
