datetime,cpu,mem
Wed Oct 26 19:08:14 GMT 2022,31,1334912
Wed Oct 26 19:08:15 GMT 2022,0,1334713
Wed Oct 26 19:08:17 GMT 2022,0,1339275
Wed Oct 26 19:08:18 GMT 2022,0,1339535
Wed Oct 26 19:08:20 GMT 2022,0,1349201
Wed Oct 26 19:08:22 GMT 2022,41,1345688
Wed Oct 26 19:08:23 GMT 2022,41,1342424
Wed Oct 26 19:08:25 GMT 2022,41,1342080
Wed Oct 26 19:08:26 GMT 2022,41,1361438
Wed Oct 26 19:08:28 GMT 2022,32,1356513
Wed Oct 26 19:08:30 GMT 2022,32,1356613
Wed Oct 26 19:08:31 GMT 2022,32,1356855
Wed Oct 26 19:08:33 GMT 2022,32,1358544
Wed Oct 26 19:08:34 GMT 2022,28,1356995
Wed Oct 26 19:08:36 GMT 2022,28,1357147
Wed Oct 26 19:08:38 GMT 2022,28,1358576
Wed Oct 26 19:08:40 GMT 2022,0,1357235
Wed Oct 26 19:08:42 GMT 2022,0,1357122
Wed Oct 26 19:08:43 GMT 2022,0,1358639
Wed Oct 26 19:08:45 GMT 2022,31,1357222
Wed Oct 26 19:08:47 GMT 2022,31,1357342
Wed Oct 26 19:08:49 GMT 2022,31,1358779
Wed Oct 26 19:08:51 GMT 2022,0,1357374
Wed Oct 26 19:08:52 GMT 2022,0,1357447
Wed Oct 26 19:08:54 GMT 2022,0,1358988
Wed Oct 26 19:08:56 GMT 2022,0,1357603
Wed Oct 26 19:08:58 GMT 2022,0,1357691
Wed Oct 26 19:09:00 GMT 2022,0,1359248
Wed Oct 26 19:09:02 GMT 2022,33,1358087
Wed Oct 26 19:09:04 GMT 2022,33,1362649
