datetime,cpu,mem
Wed Oct 26 17:46:59 GMT 2022,29,1327515
Wed Oct 26 17:47:01 GMT 2022,4.7,1326124
Wed Oct 26 17:47:02 GMT 2022,4.7,1322091
Wed Oct 26 17:47:03 GMT 2022,4.7,1322989
Wed Oct 26 17:47:05 GMT 2022,4.7,1336484
Wed Oct 26 17:47:06 GMT 2022,33,1338595
Wed Oct 26 17:47:08 GMT 2022,33,1339819
Wed Oct 26 17:47:09 GMT 2022,33,1339161
Wed Oct 26 17:47:10 GMT 2022,33,1338161
Wed Oct 26 17:47:12 GMT 2022,34,1319566
Wed Oct 26 17:47:13 GMT 2022,34,1319730
Wed Oct 26 17:47:15 GMT 2022,34,1320026
Wed Oct 26 17:47:16 GMT 2022,34,1318127
Wed Oct 26 17:47:18 GMT 2022,29,1316690
Wed Oct 26 17:47:19 GMT 2022,29,1316718
Wed Oct 26 17:47:21 GMT 2022,29,1316770
Wed Oct 26 17:47:22 GMT 2022,29,1318439
Wed Oct 26 17:47:24 GMT 2022,29,1316950
Wed Oct 26 17:47:25 GMT 2022,29,1317516
Wed Oct 26 17:47:27 GMT 2022,29,1317053
Wed Oct 26 17:47:28 GMT 2022,29,1318642
Wed Oct 26 17:47:30 GMT 2022,30,1317133
Wed Oct 26 17:47:31 GMT 2022,30,1317186
Wed Oct 26 17:47:33 GMT 2022,30,1317246
Wed Oct 26 17:47:34 GMT 2022,30,1318831
Wed Oct 26 17:47:36 GMT 2022,29,1317398
Wed Oct 26 17:47:37 GMT 2022,29,1317450
Wed Oct 26 17:47:39 GMT 2022,29,1317534
Wed Oct 26 17:47:41 GMT 2022,29,1318931
Wed Oct 26 17:47:42 GMT 2022,0,1317674
Wed Oct 26 17:47:44 GMT 2022,0,1317522
Wed Oct 26 17:47:45 GMT 2022,0,1317610
Wed Oct 26 17:47:47 GMT 2022,0,1312711
