datetime,cpu,mem
Wed Oct 26 18:40:27 GMT 2022,32,1369581
Wed Oct 26 18:40:28 GMT 2022,0,1369413
Wed Oct 26 18:40:29 GMT 2022,0,1414481
Wed Oct 26 18:40:31 GMT 2022,0,1439182
Wed Oct 26 18:40:32 GMT 2022,0,1486165
Wed Oct 26 18:40:34 GMT 2022,48,1476021
Wed Oct 26 18:40:35 GMT 2022,48,1492574
Wed Oct 26 18:40:36 GMT 2022,48,1519853
Wed Oct 26 18:40:38 GMT 2022,48,1589480
Wed Oct 26 18:40:39 GMT 2022,37,1528797
Wed Oct 26 18:40:40 GMT 2022,37,1529265
Wed Oct 26 18:40:42 GMT 2022,37,1529605
Wed Oct 26 18:40:43 GMT 2022,37,1531549
Wed Oct 26 18:40:45 GMT 2022,0,1529913
Wed Oct 26 18:40:46 GMT 2022,0,1531607
Wed Oct 26 18:40:48 GMT 2022,0,1530161
Wed Oct 26 18:40:49 GMT 2022,0,1531709
Wed Oct 26 18:40:51 GMT 2022,0,1532057
Wed Oct 26 18:40:52 GMT 2022,0,1530775
Wed Oct 26 18:40:54 GMT 2022,0,1530545
Wed Oct 26 18:40:56 GMT 2022,0,1531677
Wed Oct 26 18:40:57 GMT 2022,0,1530093
Wed Oct 26 18:40:59 GMT 2022,0,1530209
Wed Oct 26 18:41:00 GMT 2022,0,1530473
Wed Oct 26 18:41:02 GMT 2022,0,1532225
Wed Oct 26 18:41:03 GMT 2022,32,1530829
Wed Oct 26 18:41:05 GMT 2022,32,1531007
Wed Oct 26 18:41:07 GMT 2022,32,1532555
Wed Oct 26 18:41:08 GMT 2022,33,1530831
Wed Oct 26 18:41:10 GMT 2022,33,1531155
Wed Oct 26 18:41:12 GMT 2022,33,1531227
Wed Oct 26 18:41:13 GMT 2022,33,1532731
Wed Oct 26 18:41:15 GMT 2022,31,1531527
Wed Oct 26 18:41:17 GMT 2022,31,1531499
Wed Oct 26 18:41:18 GMT 2022,31,1533095
Wed Oct 26 18:41:20 GMT 2022,33,1531559
Wed Oct 26 18:41:22 GMT 2022,33,1531451
Wed Oct 26 18:41:23 GMT 2022,33,1524704
Wed Oct 26 18:41:25 GMT 2022,37,1523577
Wed Oct 26 18:41:27 GMT 2022,37,1523713
Wed Oct 26 18:41:28 GMT 2022,37,1519648
Wed Oct 26 18:41:30 GMT 2022,37,1520660
Wed Oct 26 18:41:32 GMT 2022,36,1519664
Wed Oct 26 18:41:33 GMT 2022,36,1521932
