datetime,cpu,mem
Wed Oct 26 19:49:28 GMT 2022,0,1360035
Wed Oct 26 19:49:29 GMT 2022,6.5,1360201
Wed Oct 26 19:49:31 GMT 2022,6.5,1425129
Wed Oct 26 19:49:32 GMT 2022,6.5,1416588
Wed Oct 26 19:49:33 GMT 2022,6.5,1472322
Wed Oct 26 19:49:35 GMT 2022,-17.6,1466206
Wed Oct 26 19:49:36 GMT 2022,-17.6,1487893
Wed Oct 26 19:49:38 GMT 2022,-17.6,1512994
Wed Oct 26 19:49:39 GMT 2022,-17.6,1537723
Wed Oct 26 19:49:41 GMT 2022,35,1537467
Wed Oct 26 19:49:42 GMT 2022,35,1537922
Wed Oct 26 19:49:43 GMT 2022,35,1538130
Wed Oct 26 19:49:45 GMT 2022,35,1536683
Wed Oct 26 19:49:46 GMT 2022,29,1535475
Wed Oct 26 19:49:48 GMT 2022,29,1535307
Wed Oct 26 19:49:49 GMT 2022,29,1535559
Wed Oct 26 19:49:50 GMT 2022,29,1537172
Wed Oct 26 19:49:52 GMT 2022,28,1535643
Wed Oct 26 19:49:53 GMT 2022,28,1535811
Wed Oct 26 19:49:55 GMT 2022,28,1536485
Wed Oct 26 19:49:57 GMT 2022,40,1535076
Wed Oct 26 19:49:58 GMT 2022,40,1535400
Wed Oct 26 19:50:00 GMT 2022,40,1535454
Wed Oct 26 19:50:01 GMT 2022,40,1538371
Wed Oct 26 19:50:03 GMT 2022,0,1535882
Wed Oct 26 19:50:05 GMT 2022,0,1535646
Wed Oct 26 19:50:07 GMT 2022,0,1536058
Wed Oct 26 19:50:08 GMT 2022,0,1537499
Wed Oct 26 19:50:09 GMT 2022,0,1536118
Wed Oct 26 19:50:11 GMT 2022,0,1536282
Wed Oct 26 19:50:13 GMT 2022,0,1537787
Wed Oct 26 19:50:15 GMT 2022,0,1536526
Wed Oct 26 19:50:17 GMT 2022,0,1536628
Wed Oct 26 19:50:18 GMT 2022,0,1538105
Wed Oct 26 19:50:20 GMT 2022,0,1536876
Wed Oct 26 19:50:21 GMT 2022,0,1536788
Wed Oct 26 19:50:23 GMT 2022,0,1538237
Wed Oct 26 19:50:25 GMT 2022,0,1537771
Wed Oct 26 19:50:27 GMT 2022,0,1538749
Wed Oct 26 19:50:29 GMT 2022,0,1541447
