datetime,cpu,mem
Wed Oct 26 19:34:50 GMT 2022,6.2,1338648
Wed Oct 26 19:34:51 GMT 2022,7.1,1338949
Wed Oct 26 19:34:53 GMT 2022,7.1,1391976
Wed Oct 26 19:34:54 GMT 2022,7.1,1409912
Wed Oct 26 19:34:55 GMT 2022,7.1,1412173
Wed Oct 26 19:34:57 GMT 2022,67,1433043
Wed Oct 26 19:34:58 GMT 2022,67,1453517
Wed Oct 26 19:35:00 GMT 2022,67,1453432
Wed Oct 26 19:35:01 GMT 2022,67,1455085
Wed Oct 26 19:35:02 GMT 2022,34,1434390
Wed Oct 26 19:35:04 GMT 2022,34,1438472
Wed Oct 26 19:35:05 GMT 2022,34,1435192
Wed Oct 26 19:35:07 GMT 2022,34,1436696
Wed Oct 26 19:35:08 GMT 2022,30,1435232
Wed Oct 26 19:35:09 GMT 2022,30,1435472
Wed Oct 26 19:35:11 GMT 2022,30,1435692
Wed Oct 26 19:35:13 GMT 2022,30,1436940
Wed Oct 26 19:35:14 GMT 2022,46,1435464
Wed Oct 26 19:35:16 GMT 2022,46,1435085
Wed Oct 26 19:35:17 GMT 2022,46,1434978
Wed Oct 26 19:35:19 GMT 2022,46,1436642
Wed Oct 26 19:35:20 GMT 2022,0,1434902
Wed Oct 26 19:35:22 GMT 2022,0,1435351
Wed Oct 26 19:35:23 GMT 2022,0,1435347
Wed Oct 26 19:35:25 GMT 2022,0,1436899
Wed Oct 26 19:35:27 GMT 2022,33,1435320
Wed Oct 26 19:35:28 GMT 2022,33,1435396
Wed Oct 26 19:35:30 GMT 2022,33,1436944
Wed Oct 26 19:35:32 GMT 2022,33,1435548
Wed Oct 26 19:35:33 GMT 2022,33,1435604
Wed Oct 26 19:35:35 GMT 2022,33,1435684
Wed Oct 26 19:35:36 GMT 2022,33,1437192
Wed Oct 26 19:35:38 GMT 2022,31,1435760
Wed Oct 26 19:35:40 GMT 2022,31,1435692
Wed Oct 26 19:35:41 GMT 2022,31,1486668
Wed Oct 26 19:35:43 GMT 2022,33,1485284
Wed Oct 26 19:35:45 GMT 2022,33,1486444
Wed Oct 26 19:35:46 GMT 2022,33,1488279
Wed Oct 26 19:35:48 GMT 2022,38,1486843
