datetime,cpu,mem
Wed Oct 26 20:05:31 GMT 2022,4.5,1357926
Wed Oct 26 20:05:33 GMT 2022,-176,1355974
Wed Oct 26 20:05:34 GMT 2022,-176,1388188
Wed Oct 26 20:05:35 GMT 2022,-176,1412711
Wed Oct 26 20:05:37 GMT 2022,-176,1464096
Wed Oct 26 20:05:38 GMT 2022,117,1455823
Wed Oct 26 20:05:40 GMT 2022,117,1489305
Wed Oct 26 20:05:41 GMT 2022,117,1513322
Wed Oct 26 20:05:43 GMT 2022,117,1535658
Wed Oct 26 20:05:44 GMT 2022,37,1535229
Wed Oct 26 20:05:46 GMT 2022,37,1536174
Wed Oct 26 20:05:48 GMT 2022,37,1533015
Wed Oct 26 20:05:49 GMT 2022,37,1534999
Wed Oct 26 20:05:51 GMT 2022,0,1533259
Wed Oct 26 20:05:53 GMT 2022,0,1605874
Wed Oct 26 20:05:55 GMT 2022,0,1635549
Wed Oct 26 20:05:56 GMT 2022,49,1649646
Wed Oct 26 20:05:59 GMT 2022,49,1674002
Wed Oct 26 20:06:01 GMT 2022,49,1766453
Wed Oct 26 20:06:03 GMT 2022,0,1785276
Wed Oct 26 20:06:05 GMT 2022,0,1808485
Wed Oct 26 20:06:08 GMT 2022,73,1783898
Wed Oct 26 20:06:10 GMT 2022,73,1668614
Wed Oct 26 20:06:13 GMT 2022,73,1670230
Wed Oct 26 20:06:15 GMT 2022,0,1668066
Wed Oct 26 20:06:17 GMT 2022,0,1668474
Wed Oct 26 20:06:19 GMT 2022,0,1670114
Wed Oct 26 20:06:21 GMT 2022,39,1668774
Wed Oct 26 20:06:23 GMT 2022,39,1669022
Wed Oct 26 20:06:25 GMT 2022,39,1670542
Wed Oct 26 20:06:27 GMT 2022,39,1667987
Wed Oct 26 20:06:29 GMT 2022,39,1669587
Wed Oct 26 20:06:31 GMT 2022,39,1670738
Wed Oct 26 20:06:33 GMT 2022,50,1669324
Wed Oct 26 20:06:35 GMT 2022,50,1670672
Wed Oct 26 20:06:38 GMT 2022,50,1672684
Wed Oct 26 20:06:40 GMT 2022,46,1696442
