datetime,cpu,mem
Wed Oct 26 17:44:58 GMT 2022,4.9,1318908
Wed Oct 26 17:44:59 GMT 2022,4.7,1318179
Wed Oct 26 17:45:01 GMT 2022,4.7,1369347
Wed Oct 26 17:45:02 GMT 2022,4.7,1385810
Wed Oct 26 17:45:03 GMT 2022,4.7,1450974
Wed Oct 26 17:45:05 GMT 2022,45,1441998
Wed Oct 26 17:45:06 GMT 2022,45,1473118
Wed Oct 26 17:45:07 GMT 2022,45,1485774
Wed Oct 26 17:45:09 GMT 2022,45,1503997
Wed Oct 26 17:45:10 GMT 2022,39,1503538
Wed Oct 26 17:45:11 GMT 2022,39,1502106
Wed Oct 26 17:45:13 GMT 2022,39,1502306
Wed Oct 26 17:45:14 GMT 2022,39,1500498
Wed Oct 26 17:45:15 GMT 2022,30,1499205
Wed Oct 26 17:45:17 GMT 2022,30,1499313
Wed Oct 26 17:45:18 GMT 2022,30,1499605
Wed Oct 26 17:45:20 GMT 2022,30,1501106
Wed Oct 26 17:45:21 GMT 2022,27,1499229
Wed Oct 26 17:45:22 GMT 2022,27,1499109
Wed Oct 26 17:45:24 GMT 2022,27,1499368
Wed Oct 26 17:45:25 GMT 2022,27,1500611
Wed Oct 26 17:45:27 GMT 2022,29,1499196
Wed Oct 26 17:45:28 GMT 2022,29,1499308
Wed Oct 26 17:45:29 GMT 2022,29,1499252
Wed Oct 26 17:45:31 GMT 2022,29,1500877
Wed Oct 26 17:45:32 GMT 2022,30,1499400
Wed Oct 26 17:45:34 GMT 2022,30,1499540
Wed Oct 26 17:45:35 GMT 2022,30,1499716
Wed Oct 26 17:45:37 GMT 2022,30,1501229
Wed Oct 26 17:45:38 GMT 2022,29,1499780
Wed Oct 26 17:45:40 GMT 2022,29,1499904
Wed Oct 26 17:45:41 GMT 2022,29,1500088
Wed Oct 26 17:45:43 GMT 2022,29,1501625
Wed Oct 26 17:45:44 GMT 2022,29,1500236
Wed Oct 26 17:45:45 GMT 2022,29,1500537
