datetime,cpu,mem
Wed Oct 26 20:10:19 GMT 2022,34,1390104
Wed Oct 26 20:10:21 GMT 2022,0,1389053
Wed Oct 26 20:10:22 GMT 2022,0,1448352
Wed Oct 26 20:10:24 GMT 2022,0,1460771
Wed Oct 26 20:10:25 GMT 2022,0,1468285
Wed Oct 26 20:10:27 GMT 2022,102,1505715
Wed Oct 26 20:10:29 GMT 2022,102,1505798
Wed Oct 26 20:10:31 GMT 2022,102,1524078
Wed Oct 26 20:10:33 GMT 2022,0,1519479
Wed Oct 26 20:10:34 GMT 2022,0,1520003
Wed Oct 26 20:10:36 GMT 2022,0,1521480
Wed Oct 26 20:10:38 GMT 2022,33,1519946
Wed Oct 26 20:10:40 GMT 2022,33,1519958
Wed Oct 26 20:10:42 GMT 2022,33,1521621
Wed Oct 26 20:10:44 GMT 2022,31,1520265
Wed Oct 26 20:10:46 GMT 2022,31,1520232
Wed Oct 26 20:10:48 GMT 2022,31,1521728
Wed Oct 26 20:10:50 GMT 2022,32,1520220
Wed Oct 26 20:10:52 GMT 2022,32,1519801
Wed Oct 26 20:10:54 GMT 2022,32,1521397
Wed Oct 26 20:10:56 GMT 2022,33,1519941
Wed Oct 26 20:10:58 GMT 2022,33,1520029
Wed Oct 26 20:10:59 GMT 2022,33,1521633
Wed Oct 26 20:11:01 GMT 2022,33,1520461
Wed Oct 26 20:11:04 GMT 2022,33,1520413
Wed Oct 26 20:11:06 GMT 2022,33,1521993
Wed Oct 26 20:11:08 GMT 2022,32,1520629
Wed Oct 26 20:11:10 GMT 2022,32,1520697
Wed Oct 26 20:11:11 GMT 2022,32,1522385
Wed Oct 26 20:11:13 GMT 2022,32,1520788
Wed Oct 26 20:11:15 GMT 2022,32,1521763
Wed Oct 26 20:11:17 GMT 2022,32,1523837
Wed Oct 26 20:11:20 GMT 2022,0,1528854
Wed Oct 26 20:11:22 GMT 2022,0,1577096
Wed Oct 26 20:11:24 GMT 2022,0,1571488
Wed Oct 26 20:11:26 GMT 2022,0,1571531
Wed Oct 26 20:11:28 GMT 2022,0,1572674
