datetime,cpu,mem
Wed Oct 26 18:59:02 GMT 2022,35,1368610
Wed Oct 26 18:59:03 GMT 2022,0,1350846
Wed Oct 26 18:59:05 GMT 2022,0,1427571
Wed Oct 26 18:59:07 GMT 2022,0,1434407
Wed Oct 26 18:59:08 GMT 2022,-4.7,1422232
Wed Oct 26 18:59:10 GMT 2022,-4.7,1486978
Wed Oct 26 18:59:12 GMT 2022,-4.7,1591826
Wed Oct 26 18:59:14 GMT 2022,0,1505892
Wed Oct 26 18:59:16 GMT 2022,0,1543408
Wed Oct 26 18:59:19 GMT 2022,0,1562553
Wed Oct 26 18:59:21 GMT 2022,0,1560928
Wed Oct 26 18:59:23 GMT 2022,0,1560915
Wed Oct 26 18:59:25 GMT 2022,0,1562485
Wed Oct 26 18:59:27 GMT 2022,42,1561318
Wed Oct 26 18:59:29 GMT 2022,42,1636139
Wed Oct 26 18:59:31 GMT 2022,42,1562862
Wed Oct 26 18:59:33 GMT 2022,34,1560970
Wed Oct 26 18:59:35 GMT 2022,34,1560991
Wed Oct 26 18:59:37 GMT 2022,34,1562307
Wed Oct 26 18:59:39 GMT 2022,33,1561043
Wed Oct 26 18:59:41 GMT 2022,33,1561248
Wed Oct 26 18:59:43 GMT 2022,33,1562168
Wed Oct 26 18:59:45 GMT 2022,33,1634797
Wed Oct 26 18:59:47 GMT 2022,33,1568800
Wed Oct 26 18:59:49 GMT 2022,33,1572650
Wed Oct 26 18:59:51 GMT 2022,40,1571314
Wed Oct 26 18:59:53 GMT 2022,40,1571273
Wed Oct 26 18:59:55 GMT 2022,40,1572477
Wed Oct 26 18:59:57 GMT 2022,32,1450030
Wed Oct 26 18:59:59 GMT 2022,32,1450744
Wed Oct 26 19:00:01 GMT 2022,32,1452257
Wed Oct 26 19:00:03 GMT 2022,39,1499458
Wed Oct 26 19:00:05 GMT 2022,39,1499588
Wed Oct 26 19:00:07 GMT 2022,39,1500293
Wed Oct 26 19:00:09 GMT 2022,36,1498750
