Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
27,2653712,30,4472768,2869727,34,66
128,2658700,131,4521076,2918035,134,65
228,2664112,230,2711329,1108288,233,40
328,2671536,330,2188794,585753,334,33
429,2676392,431,2520881,917840,434,37
529,2609844,533,2321293,718252,538,34
631,2609844,639,1438394,0,647,26
732,2610144,740,1349747,0,748,25
833,2610144,843,1331358,0,853,30
933,2610144,945,1340623,0,954,23
1034,2609948,1046,1315011,0,1058,28
1135,2609752,1147,1226066,0,1160,26
1236,2610224,1247,1242266,0,1261,26
1336,2610224,1346,1305649,0,1357,26
1436,2610028,1446,1303468,0,1456,22
1537,2610192,1546,1362037,0,1555,29
1637,2609996,1646,1398995,0,1656,25
1737,2610492,1746,1350881,0,1754,25
1839,2610296,1848,1314624,0,1859,23
1939,2610296,1949,1405562,0,1959,28
2040,2610296,2049,1350881,0,2059,23
2142,2611040,2153,1261498,0,2165,29
2242,2611288,2255,1290866,0,2266,29
2342,2611320,2350,1461376,0,2359,25
2444,2611868,2452,1402278,0,2461,27
2494,2612116,2501,1963474,360433,2508,34
2594,2612456,2601,1484721,0,2609,24
2695,2612952,2702,1713304,110263,2709,25
2795,2613704,2802,2021618,418577,2809,28
2896,2614236,2904,1539578,0,2912,27
2997,2612264,3009,1699807,96766,3019,32
3098,2612264,3108,1614384,11343,3117,24
3198,2612068,3207,1820856,217815,3213,26
3297,2616564,3303,1906897,303856,3310,25
3397,2616564,3400,1720474,117433,3404,26
3499,2616800,3507,1555261,0,3515,24
3600,2616784,3609,1435110,0,3619,26
3700,2616784,3710,1342955,0,3719,28
3802,2617032,3812,1319639,0,3820,29
3903,2617876,3913,3294664,1691623,3916,52
4001,2617752,4006,3289169,1686128,4012,48
4101,2622948,4104,3602891,1999850,4107,54
4202,2630848,4206,3747801,2144760,4209,66
4303,2632136,4311,2929943,1326902,4319,60
4403,2623336,4406,2565839,962798,4409,53
4503,2619188,4505,2683696,1080655,4508,37
4604,2619332,4606,1855237,252196,4609,27
4703,2619648,4706,1777835,174794,4708,27
4804,2620124,4806,1856706,253665,4808,26
4904,2620124,4906,1459786,0,4909,23
5004,2620620,5007,1689189,86148,5009,29
5105,2620676,5108,2086149,483108,5110,31
5206,2620924,5208,2179360,576319,5210,32
