Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
6,2543580,10,4960541,3153656,14,68
74,2546576,76,4520989,2714104,79,71
174,2553160,176,2920850,1113965,179,36
274,2559556,276,2095582,288697,279,31
375,2500864,381,2306953,500068,387,32
476,2500864,482,1600846,0,488,19
578,2501332,587,1347618,0,597,29
678,2501828,690,1293607,0,701,28
779,2502076,791,1282332,0,800,27
879,2502316,888,1476385,0,897,29
980,2502368,990,1321970,0,1000,28
1081,2502768,1093,1234742,0,1103,23
1182,2503376,1193,1274876,0,1203,26
1284,2503624,1296,1268186,0,1307,27
1384,2503676,1394,1286734,0,1405,25
1485,2504120,1496,1269143,0,1506,22
1585,2504368,1595,1363940,0,1605,30
1685,2504916,1694,1379296,0,1703,26
1785,2503204,1791,2165020,358135,1797,29
1886,2503204,1892,1741985,0,1899,27
1986,2503700,1991,1577072,0,1999,24
2086,2503700,2091,1835196,28311,2097,21
2187,2503600,2194,1424877,0,2201,25
2289,2503600,2299,1295899,0,2309,27
2389,2503632,2400,1303544,0,2409,30
2490,2503632,2502,1239026,0,2513,27
2591,2504112,2601,1311189,0,2611,30
2691,2503916,2701,1331297,0,2712,29
2790,2505180,2795,2043129,236244,2801,26
2891,2504960,2898,1720474,0,2905,26
2991,2505172,2996,1849536,42651,3002,24
3091,2505260,3097,1770665,0,3103,26
3192,2505104,3198,1811964,5079,3204,26
3294,2509300,3303,1776899,0,3312,29
3394,2509104,3402,2028788,221903,3409,28
3494,2509104,3502,1639319,0,3510,30
3595,2509104,3603,1634332,0,3611,27
3695,2509204,3703,1744046,0,3710,29
3795,2509204,3802,1943743,136858,3809,29
3895,2509460,3902,1990294,183409,3909,29
3997,2509212,4006,3346617,1539732,4011,54
4096,2511340,4099,3119437,1312552,4101,47
4197,2517036,4199,3722726,1915841,4203,57
4298,2528108,4301,4570858,2763973,4309,86
4398,2531212,4402,5086546,3279661,4406,92
4500,2535456,4504,5127517,3320632,4507,93
4600,2526880,4604,4879364,3072479,4609,87
4700,2519868,4703,4078896,2272011,4706,62
4801,2513956,4803,4098242,2291357,4806,48
4902,2516472,4905,2307129,500244,4909,36
5002,2513016,5004,2683925,877040,5006,40
5103,2513248,5111,2219443,412558,5119,32
5203,2513184,5209,1792175,0,5215,21
5303,2513184,5309,1677454,0,5315,25
5404,2513184,5410,1792553,0,5416,26
5509,2513184,5526,1079115,0,5539,21
5607,2513236,5619,1337945,0,5629,30
5708,2513236,5722,1269806,0,5732,30
5809,2513484,5821,1247126,0,5832,26
5909,2513976,5920,1259587,0,5932,27
6010,2513584,6022,1301633,0,6034,30
6111,2513800,6122,1343678,0,6133,29
6211,2513800,6221,1282332,0,6231,26
6313,2514048,6325,1220877,0,6336,25
6414,2513852,6426,1256846,0,6438,26
6513,2514348,6524,1417817,0,6534,30
6614,2514348,6626,1314975,0,6636,25
6715,2514576,6730,1205006,0,6744,25
6816,2513596,6830,1289246,0,6845,30
6915,2513596,6923,2003370,196485,6930,33
7017,2513904,7026,1444960,0,7037,27
7117,2511604,7123,2064639,257754,7129,33
7219,2511532,7227,1730440,0,7234,27
7318,2511532,7326,1481075,0,7334,27
7420,2511532,7431,1293988,0,7443,29
7520,2512028,7531,1253129,0,7542,26
7620,2511832,7630,1345389,0,7641,25
7722,2512132,7735,1286006,0,7745,29
7821,2516616,7826,1921237,114352,7831,26
7922,2512168,7928,1519712,0,7936,23
8021,2512680,8023,1842366,35481,8025,24
8121,2512384,8123,1568173,0,8125,21
8221,2512188,8223,1584461,0,8226,26
8321,2512436,8324,1524617,0,8326,24
8422,2512044,8424,1539578,0,8427,27
8524,2512148,8531,1579474,0,8540,30
8624,2512396,8631,1696866,0,8637,25
8724,2512448,8732,1549552,0,8738,26
8826,2514412,8834,2314123,507238,8840,32
8927,2514464,8932,1732897,0,8938,22
9032,2514584,9050,1113080,0,9060,24
9129,2514540,9140,1253854,0,9150,25
9230,2514788,9240,1278699,0,9251,29
9331,2514592,9345,1260086,0,9358,27
9432,2512292,9447,1260086,0,9458,28
9532,2512588,9545,1401246,0,9555,31
9633,2512392,9645,1354613,0,9657,30
9732,2510092,9740,2028957,222072,9748,32
9834,2508912,9846,1361061,0,9857,30
9935,2509124,9947,1310312,0,9960,24
10036,2509372,10049,1248923,0,10062,29
10136,2509200,10147,1328965,0,10158,23
10236,2509376,10248,1259016,0,10259,24
10338,2509376,10351,1225186,0,10364,28
10438,2509624,10450,1361608,0,10460,28
10538,2509676,10549,1409450,0,10559,25
