Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
11,2449660,14,3606449,2380463,17,43
112,2447924,114,1287385,61399,117,21
217,2447924,224,492327,0,229,3
318,2446356,331,216542,0,338,5
418,2446356,431,96404,0,438,3
520,2446356,530,628744,0,538,14
616,2447464,627,1387020,161034,634,21
717,2448504,727,1025323,0,738,18
817,2449220,828,1434018,208032,839,29
918,2450352,929,1378097,152111,940,25
1019,2451096,1029,1297787,71801,1040,22
1120,2451160,1130,1604520,378534,1138,35
1170,2452388,1178,2740408,1514422,1186,51
1270,2455760,1278,1769410,543424,1285,38
1374,2455564,1386,1703975,477989,1390,26
1471,2455564,1474,1706134,480148,1477,24
1571,2455624,1574,1376274,150288,1577,22
1671,2455544,1675,1278688,52702,1678,23
1772,2455892,1775,1127778,0,1779,20
1873,2455696,1876,1213780,0,1881,22
1973,2455980,1977,1307125,81139,1980,41
2079,2456228,2093,1256612,30626,2107,24
2178,2454952,2192,1495908,269922,2207,33
2281,2454784,2297,1529472,303486,2312,28
2382,2454784,2399,1223275,0,2414,23
2482,2454576,2498,1284664,58678,2513,24
2581,2454380,2596,1567468,341482,2609,28
2684,2454676,2700,1334147,108161,2710,24
2783,2454728,2798,1408845,182859,2812,28
2881,2454972,2891,2487674,1261688,2898,36
2981,2455024,2989,1648773,422787,2996,20
3081,2455320,3088,1706134,480148,3096,24
3183,2455568,3191,1379994,154008,3199,22
3283,2455176,3292,1474747,248761,3300,24
3386,2455424,3397,1261347,35361,3408,23
3484,2455672,3494,1297216,71230,3504,21
3586,2455672,3596,1317413,91427,3606,23
3687,2455440,3700,1284664,58678,3712,26
3787,2455644,3799,1215630,0,3811,22
3889,2455448,3902,1248746,22760,3912,27
3990,2455460,4003,1236653,10667,4013,24
4088,2459460,4097,1569500,343514,4104,24
4189,2459956,4199,1330048,104062,4209,25
4290,2460204,4300,1349747,123761,4310,25
4391,2460204,4401,1406661,180675,4412,26
4492,2456284,4509,1201654,0,4522,25
4593,2456748,4606,1310312,84326,4617,25
4693,2457120,4704,1289327,63341,4715,22
4793,2457492,4805,1312156,86170,4817,31
4892,2455332,4900,2179360,953374,4907,33
4994,2455404,5007,1566368,340382,5017,26
5094,2455812,5101,1813864,587878,5109,34
5193,2456060,5200,1978598,752612,5206,29
5294,2456060,5300,1741985,515999,5306,26
5395,2456824,5403,2702777,1476791,5408,41
5495,2460420,5504,2914942,1688956,5509,45
5594,2466456,5598,3590607,2364621,5602,63
5695,2469916,5703,4316378,3090392,5708,66
5795,2464456,5798,3832030,2606044,5801,46
5896,2464700,5899,3595038,2369052,5902,57
5997,2473432,6001,3822211,2596225,6006,72
6097,2476504,6101,3761946,2535960,6105,68
6197,2472128,6201,3816936,2590950,6204,58
6298,2468484,6300,2932512,1706526,6303,41
6399,2463192,6407,2421248,1195262,6415,35
6502,2463188,6516,2129083,903097,6520,28
6599,2463176,6602,1720474,494488,6604,21
6699,2463184,6702,1806515,580529,6705,26
6800,2463432,6803,1590804,364818,6806,27
6902,2463484,6910,1564600,338614,6918,25
7002,2463560,7010,1519630,293644,7018,26
7103,2463560,7110,1811964,585978,7117,26
7203,2463560,7211,1640652,414666,7218,24
7303,2463612,7309,1824735,598749,7315,23
7403,2463664,7410,1574762,348776,7427,25
7504,2463028,7513,1957087,731101,7518,32
7604,2463628,7611,1862407,636421,7616,23
7706,2463408,7713,1813685,587699,7717,27
7805,2466456,7812,2900602,1674616,7817,45
7906,2468500,7908,2772126,1546140,7911,37
8006,2463992,8009,1833007,607021,8012,25
8106,2463784,8109,1670596,444610,8112,26
8207,2464072,8210,1405650,179664,8213,20
8307,2463876,8310,1310176,84190,8313,20
8408,2464124,8411,1511119,285133,8413,23
8510,2463928,8518,1449812,223826,8525,24
8609,2463928,8617,1429864,203878,8624,22
8710,2463968,8716,1663114,437128,8722,24
8810,2463968,8817,1460461,234475,8824,18
