Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
9,2580264,13,2974653,1747128,16,59
110,2584304,112,3559196,2331671,115,30
210,2585784,213,1795113,567588,215,29
311,2588720,314,2507716,1280191,317,36
411,2590364,415,1893351,665826,418,22
513,2591816,515,549953,0,519,7
614,2589724,622,1081215,0,630,19
716,2590032,727,1319297,91772,738,24
816,2590248,826,1211745,0,837,20
917,2591124,927,1290616,63091,938,25
1018,2592364,1033,1642763,415238,1041,36
1120,2597668,1132,2562739,1335214,1138,62
1220,2596056,1228,3235125,2007600,1237,39
1321,2596592,1331,1910835,683310,1340,24
1423,2596592,1435,1777835,550310,1445,25
1521,2596200,1524,1885386,657861,1527,25
1621,2596252,1624,1684864,457339,1627,24
1721,2596252,1724,1735427,507902,1727,27
1823,2596140,1831,1615739,388214,1838,25
1923,2596308,1929,1657465,429940,1936,26
2029,2596308,2047,1101758,0,2055,22
2127,2596556,2137,1401083,173558,2149,23
2227,2596556,2237,1264422,36897,2246,27
2328,2596804,2339,1314975,87450,2348,24
2378,2596608,2387,1385862,158337,2396,23
2479,2596608,2490,1372730,145205,2500,24
2580,2596856,2592,1255851,28326,2602,20
2681,2597104,2694,1230926,3401,2705,28
2782,2597156,2793,1314761,87236,2804,32
2880,2597580,2887,2423143,1195618,2893,31
2982,2597580,2989,1992938,765413,2996,29
3082,2597704,3092,1375669,148144,3101,19
3183,2597756,3191,1483220,255695,3199,19
3284,2597756,3294,1346464,118939,3306,27
3385,2597756,3394,1353030,125505,3404,24
3485,2598056,3495,1428544,201019,3504,26
3587,2598108,3600,1243886,16361,3614,28
3687,2597912,3700,1295899,68374,3712,24
3786,2596644,3793,1788929,561404,3800,30
3888,2596748,3899,1200724,0,3910,22
3989,2596584,4001,1217541,0,4014,19
4090,2596832,4103,1132106,0,4114,24
4190,2596636,4202,1234742,7217,4213,22
4292,2596688,4305,1224446,0,4315,27
4392,2596492,4405,1251942,24417,4415,26
4493,2596740,4505,1225186,0,4518,23
4594,2596544,4607,1232546,5021,4618,24
4694,2600552,4703,1441677,214152,4713,24
4795,2601048,4805,1289523,61998,4815,28
4894,2601568,4900,1928407,700882,4906,26
4997,2601652,5007,1242110,14585,5017,22
5098,2601652,5111,1361608,134083,5124,27
5198,2601664,5208,1348092,120567,5217,27
5297,2602804,5312,2687115,1459590,5320,43
5400,2603872,5410,2611829,1384304,5420,40
5499,2606056,5509,2724287,1496762,5512,40
5599,2613416,5602,3180236,1952711,5605,60
5700,2620028,5704,4222343,2994818,5706,75
5801,2628080,5805,5000090,3772565,5810,78
5901,2632360,5905,4957457,3729932,5909,96
6003,2617636,6010,4689371,3461846,6015,63
6102,2612088,6105,3362843,2135318,6107,36
6204,2614692,6211,2893138,1665613,6219,45
6305,2618784,6312,2996431,1768906,6320,48
6405,2614264,6414,3380207,2152682,6421,45
6506,2615108,6514,2310685,1083160,6522,32
6608,2615396,6619,1957087,729562,6625,28
6705,2615056,6708,1756325,528800,6710,21
6806,2615160,6808,1634433,406908,6811,24
