Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
79,2595800,4,2306366,806177,6,35
179,2611192,84,3886844,2386655,87,65
280,2633760,182,3912500,2412311,185,49
380,2620800,285,3149292,1649103,289,60
481,2631628,383,4026340,2526151,387,64
582,2639516,485,4897479,3397290,488,63
682,2647480,585,3950994,2450805,588,48
784,2672676,687,3118055,1617866,691,45
884,2658184,792,2761808,1261619,807,0
984,2677272,895,2743803,1243614,899,69
1084,2682760,991,2904172,1403983,996,0
1184,2690200,1087,2252509,752320,1090,48
1285,2695904,1187,3159520,1659331,1189,45
1386,2625056,1287,2841272,1341083,1290,42
1487,2624860,1388,2881649,1381460,1391,45
1588,2624860,1490,2047655,547466,1492,28
1689,2625056,1590,2044981,544792,1593,36
1790,2625096,1696,2360876,860687,1704,37
1891,2624900,1797,2409598,909409,1804,33
1992,2625040,1901,1744254,244065,1912,34
2092,2625120,2002,1978435,478246,2010,35
2192,2625036,2101,2437484,937295,2105,38
2293,2625088,2200,2470690,970501,2205,34
2392,2625212,2301,2113361,613172,2305,34
2492,2625212,2394,2296051,795862,2399,32
2593,2625016,2495,2165856,665667,2498,34
2693,2625844,2595,2253952,753763,2598,32
2793,2625896,2696,2507716,1007527,2698,35
2894,2625896,2796,2274835,774646,2799,35
2994,2626024,2896,2600927,1100738,2899,39
3095,2625988,2997,2194201,694012,2999,29
3195,2625988,3097,2174453,674264,3100,32
3296,2626236,3198,1863876,363687,3201,27
3396,2626236,3298,1669241,169052,3301,28
3496,2626752,3398,1644306,144117,3401,27
3596,2626556,3498,2029399,529210,3501,31
3697,2626608,3599,1897620,397431,3601,30
3797,2626856,3700,2093319,593130,3702,30
3900,2626908,3800,1842366,342177,3802,27
3999,2627220,3908,2339365,839176,3914,37
4101,2627360,4006,2114829,614640,4013,28
4201,2627164,4109,2450355,950166,4115,37
4301,2627396,4208,2198227,698038,4214,33
4401,2624652,4311,2294876,794687,4317,33
4503,2624704,4405,2190763,690574,4411,31
4602,2624704,4510,2208041,707852,4516,35
4702,2633636,4604,2292613,792424,4607,32
4802,2644300,4704,2470397,970208,4707,37
4905,2624548,4808,3035659,1535470,4814,46
5005,2625220,4912,2735984,1235795,4919,36
5107,2622932,5014,2308422,808233,5022,38
5205,2618896,5117,3166396,1666207,5124,51
5305,2618208,5207,3167865,1667676,5210,44
5405,2618208,5308,2542304,1042115,5310,33
5506,2619040,5408,2279742,779553,5411,35
5607,2621548,5509,2593964,1093775,5512,38
,,5609,2509098,1008909,5612,35
