Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
59,2641888,62,2887056,764383,65,38
160,2644968,163,2265521,142848,167,27
260,2658032,264,1950211,0,268,46
361,2666832,364,3879533,1756860,367,34
461,2669904,464,2108334,0,467,35
562,2671532,564,1747566,0,572,25
663,2672960,665,2811797,689124,668,40
763,2683284,767,2404745,282072,770,47
864,2675556,866,3689900,1567227,868,70
964,2676300,967,3752821,1630148,969,31
1064,2676300,1067,2249592,126919,1070,34
1165,2676352,1167,2248417,125744,1170,32
1265,2676444,1268,2088118,0,1270,30
1366,2676532,1368,1833727,0,1371,27
1466,2676780,1469,1979404,0,1472,35
1566,2676584,1569,2554969,432296,1572,34
1667,2676832,1670,2099020,0,1673,31
1767,2676636,1770,1992938,0,1773,28
1868,2676936,1871,1921237,0,1874,30
1970,2676936,1979,2256763,134090,1987,34
2071,2677184,2081,2007278,0,2088,34
2171,2677308,2179,2482387,359714,2189,32
2272,2675984,2281,2360582,237909,2288,35
2371,2675804,2374,2073778,0,2377,34
2471,2675848,2473,2391732,269059,2476,29
2571,2676100,2573,2210304,87631,2576,32
2672,2676100,2674,2306953,184280,2677,37
2772,2676100,2775,2348799,226126,2777,31
2873,2676100,2876,2197933,75260,2879,30
2973,2675972,2979,2305484,182811,2986,32
3075,2675972,3082,2078979,0,3087,31
3175,2676220,3183,2107659,0,3188,31
3275,2676264,3277,2265401,142728,3280,35
3375,2676236,3378,2722525,599852,3380,40
3475,2676236,3478,2048830,0,3481,29
3576,2676536,3578,2213742,91069,3581,34
3676,2676536,3679,2016417,0,3681,30
3777,2676536,3780,2284268,161595,3782,33
3877,2676640,3879,2286531,163858,3882,32
3978,2677052,3980,2191057,68384,3983,33
4079,2677052,4085,2316093,193420,4092,32
4180,2677100,4189,2236721,114048,4197,35
4280,2677404,4288,2177891,55218,4300,33
4380,2692236,4387,2638246,515573,4393,41
4482,2677268,4489,2846179,723506,4496,44
4582,2676876,4590,2165020,42347,4597,33
4683,2677124,4689,1935577,0,4696,27
4784,2677404,4799,2150680,28007,4805,32
4884,2675424,4891,2150680,28007,4897,35
4987,2669500,4997,2894901,772228,4999,48
5084,2668216,5087,2666753,544080,5089,34
5184,2668004,5187,2365696,243023,5189,32
5285,2667884,5288,2170721,48048,5291,33
5386,2668120,,,,,
