Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
63,2535544,71,1828907,0,77,32
164,2546396,172,2865753,810244,178,44
264,2555020,271,2917412,861903,278,45
367,2561516,375,3106892,1051383,380,34
465,2564068,468,2973979,918470,471,37
565,2572360,570,2355555,300046,574,41
667,2586312,670,3734302,1678793,675,74
768,2568844,776,4243151,2187642,780,34
867,2569620,869,2286912,231403,873,38
967,2569836,970,2200784,145275,973,28
1067,2570424,1071,2095289,39780,1074,31
1168,2569052,1170,2271103,215594,1173,38
1268,2569116,1271,2359113,303604,1273,31
1368,2569612,1371,2296345,240836,1373,35
1469,2569628,1471,2459788,404279,1474,34
1569,2569432,1572,2208041,152532,1574,32
1670,2569484,1673,1971428,0,1675,30
1771,2569732,1774,1775454,0,1776,28
1871,2569732,1878,2091850,36341,1884,31
1972,2569732,1979,2222381,166872,1986,33
2074,2569732,2082,2368046,312537,2088,35
2174,2569664,2182,2179360,123851,2188,34
2273,2569836,2281,2123969,68460,2287,32
2374,2569836,2381,2444654,389145,2388,38
2475,2569616,2482,2328463,272954,2494,33
2576,2570136,2585,2122000,66491,2590,33
2674,2570312,2678,2399871,344362,2680,35
2775,2570360,2778,2106985,51476,2780,32
2875,2571092,2878,2356469,300960,2881,30
2975,2571092,2978,2037928,0,2980,31
3076,2571092,3081,2310685,255176,3087,34
3177,2571336,3184,2471865,416356,3192,38
3278,2571072,3285,3061282,1005773,3292,47
3378,2571072,3386,2432577,377068,3394,35
3479,2571320,3488,2403896,348387,3495,35
3579,2571568,3588,2129170,73661,3597,32
3680,2569464,3688,2344272,288763,3696,36
3781,2569464,3790,2272572,217063,3798,37
3881,2569488,3890,2215211,159702,3898,33
3982,2569488,3991,2321293,265784,3998,37
4082,2569536,4089,2527464,471955,4097,31
4183,2569640,4194,1906897,0,4199,31
4283,2572572,4292,2346242,290733,4299,36
4383,2584224,4389,2835778,780269,4396,42
4483,2588968,4491,2572247,516738,4498,39
4584,2569288,4591,2565077,509568,4602,36
4685,2569536,4692,2157850,102341,4699,32
4786,2569784,4797,2136340,80831,4801,32
4885,2570032,4888,1599422,0,4895,30
4986,2564252,4999,2955613,900104,5003,46
5085,2562240,5088,2647799,592290,5090,36
5186,2562488,5189,2397020,341511,5192,36
5286,2563496,5290,1661819,0,5292,34
5387,2564596,5390,2293701,238192,5393,32
5488,2569260,5490,2368046,312537,5493,33
5588,2568188,5591,2890408,834899,5593,32
5689,2570984,5692,2344686,289177,5695,27
5789,2572480,5793,2070340,14831,5796,30
5889,2572760,5892,1897844,0,5895,29
